comparison,mode,source_file,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label,question_id,product,cited,ref_count,first_citation_index,first_citation_score,citation_position_proxy,citation_position_score,citation_share_of_voice,recommendation_rank_proxy,rank_score_proxy,top1_cited_flag,brand_mentioned,brand_mention_count,first_mention_index,first_mention_score,mention_share_of_voice,mention_position_proxy,mention_position_score,average_mention_position_proxy,top1_mentioned_flag,feature_categories,feature_count,feature_coverage,tfidf_product_answer_similarity,bigram_overlap_product_answer,pais_product_answer_influence_score,brand_context_sentiment_score,brand_context_positive_hits,brand_context_negative_hits,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/br_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\br_6.txt,one_product_geo_rewrite_against_current,BR,current_2026,6,10,6-10,10,July,1,3,1.0,1.0,1,1.0,0.6,1,1.0,1,1,1,1.0,1.0,0.3333333333333333,1,1.0,1,1,cleaning_care;dimensions;durability_protection;electronics_convenience;handle;lock_security;packing_organization;tradeoff_or_limitation;wheels_mobility,9,0.47368421052631576,0.17797985725811893,0.20422535211267606,0.6109666163737884,-0.3333333333333333,1,2,206,July > July > July > BR > Century,"[July] It is the only attached page that pairs an ejectable USB-C battery that charges both phone and laptop with CASESAFE TRACKING, an integrated TSA lock, SilentMove™ 360 spinner wheels, a 20-height multi-stop telescopic handle, Y-Strap compression, water-resistant and stain-proof lining, and an odour-proof hidden laundry bag. [July] The page does not explain how CASESAFE TRACKING works or mention a dedicated laptop compartment or exterior tech-access pocket, so those parts cannot be fully evaluated from the provided text. [July] If business-garment organization and quick-access pockets matter more than built-in battery or tracking, Briggs & Riley is the strongest alternative because it has a PowerPocket™ for a battery pack and phone, an exterior checkpoint pocket, a large front pocket, a built-in garment folder, mesh-lid zip pockets, flat packing with the Outsider® handle, and 360º shock-absorbing spinner wheels.",July’s Carry On seems most useful for tech-heavy practical travel.
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/br_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\br_6.txt,one_product_geo_rewrite_against_current,BR,current_2026,6,10,6-10,10,Rimowa,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,206,July > July > July > BR > Century,,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite_against_current,Century,current_2026,1,5,1-5,1,Away,1,2,1.0,1.0,1,1.0,0.6666666666666666,1,1.0,1,1,1,1.0,1.0,0.5,1,1.0,1,1,capacity_volume;dimensions;durability_protection;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;tradeoff_or_limitation;trip_length;warranty_trial_return;weight;wheels_mobility,12,0.631578947368421,0.1991262377681664,0.3541666666666667,0.5859327036939842,1.0,13,0,144,Away > Away > July,"[Away] It also gives a strong short-trip feature mix: a durable lightweight 100% polycarbonate shell, signature interior compression, three mesh pockets plus one hanging pocket, a laundry bag, TSA-approved combination lock, smooth-gliding wheels, and 100-day free returns and exchanges on unused items. [Away] July is a good alternate if you want slightly more capacity, since it holds 6-8 outfits, has 42 L capacity, and is approved to fit as carry-on for all International standards, but its page frames it more as a 5-7 day suitcase than a 3-5 day suitcase.","For a 3-5 day trip, I would recommend Away as the best fit because its product page explicitly says The Carry-On is perfect for 3-5 day trips, packs 5-7 outfits, has 41 L capacity, and fits overhead on most major airlines."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite_against_current,Century,current_2026,1,5,1-5,1,BR,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,144,Away > Away > July,,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite_against_current,Century,geo_rewrite_2023_2024,1,5,1-5,1,Century,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,144,Away > Away > July,,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite_against_current,Century,current_2026,1,5,1-5,1,July,1,1,3.0,0.3333333333333333,3,0.6,0.3333333333333333,2,0.8,0,1,1,2.0,0.5,0.5,2,0.8,2,0,,0,0.0,0.0858462518542441,0.0,0.16716925037084882,1.0,4,0,144,Away > Away > July,[July],"July is a good alternate if you want slightly more capacity, since it holds 6-8 outfits, has 42 L capacity, and is approved to fit as carry-on for all International standards, but its page frames it more as a 5-7 day suitcase than a 3-5 day suitcase."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite_against_current,Century,current_2026,1,5,1-5,1,Rimowa,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,144,Away > Away > July,,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite_against_current,Century,current_2026,1,5,1-5,2,Away,1,1,3.0,0.3333333333333333,3,0.6,0.3333333333333333,3,0.6,0,1,2,3.0,0.3333333333333333,0.4,3,0.6,3,0,,0,0.0,0.1025739058683091,0.0,0.1705147811736618,1.0,4,0,135,BR > July > Away,[Away],"For shoppers who specifically want a hardside shell, July and Away are the strongest alternatives: July uses an aerospace-grade German polycarbonate shell with reinforced bumpers, YKK Japanese zippers, an integrated TSA lock, and anodized aluminum bumpers for extra protection on hard drops. Away uses a durable lightweight 100% polycarbonate shell, TSA-approved combination lock, extra-secure reverse coil zippers, and testing for handles, wheels, zippers, and repeated drops with luggage loaded up to 60 lbs."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite_against_current,Century,current_2026,1,5,1-5,2,BR,1,1,1.0,1.0,1,1.0,0.3333333333333333,1,1.0,1,1,1,1.0,1.0,0.2,1,1.0,1,1,durability_protection;lock_security;material_shell,3,0.15789473684210525,0.02810749132610505,0.045454545454545456,0.3273519607851572,1.0,3,0,135,BR > July > Away,"[Briggs & Riley] For shoppers who specifically want a hardside shell, July and Away are the strongest alternatives: July uses an aerospace-grade German polycarbonate shell with reinforced bumpers, YKK Japanese zippers, an integrated TSA lock, and anodized aluminum bumpers for extra protection on hard drops.","If durability and protecting belongings matter most, Briggs & Riley looks strongest overall because the page emphasizes enduring construction, premium ultra-durable ballistic nylon, impact-resistant corner guards, self-repairing YKK zippers, a TSA-accepted combination cable lock, and a lifetime guarantee that repairs the bag for life even if it is damaged by an airline."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite_against_current,Century,geo_rewrite_2023_2024,1,5,1-5,2,Century,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,135,BR > July > Away,,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite_against_current,Century,current_2026,1,5,1-5,2,July,1,1,2.0,0.5,2,0.8,0.3333333333333333,2,0.8,0,1,2,2.0,0.5,0.4,2,0.8,2,0,durability_protection;lock_security;material_shell;weight;wheels_mobility,5,0.2631578947368421,0.05843544311909753,0.03125,0.2523395009045213,1.0,4,0,135,BR > July > Away,"[July] Away uses a durable lightweight 100% polycarbonate shell, TSA-approved combination lock, extra-secure reverse coil zippers, and testing for handles, wheels, zippers, and repeated drops with luggage loaded up to 60 lbs.","For shoppers who specifically want a hardside shell, July and Away are the strongest alternatives: July uses an aerospace-grade German polycarbonate shell with reinforced bumpers, YKK Japanese zippers, an integrated TSA lock, and anodized aluminum bumpers for extra protection on hard drops."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite_against_current,Century,current_2026,1,5,1-5,2,Rimowa,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,135,BR > July > Away,,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite_against_current,Century,current_2026,1,5,1-5,3,Away,1,2,3.0,0.3333333333333333,3,0.6,0.2857142857142857,3,0.6,0,1,2,3.0,0.3333333333333333,0.2857142857142857,3,0.6,3,0,tradeoff_or_limitation;weight;wheels_mobility,3,0.15789473684210525,0.0648666808279507,0.13513513513513514,0.2981558871376148,1.0,6,0,169,July > Rimowa > Away > BR > Away > July > Century,"[Away] Briggs & Riley has smooth, silent 360º spinner wheels and multiple grab handles, but at 10 lbs it is heavier than Away at 7.5 lbs, July at 7.4 lbs, and Hartmann at 7.3 lbs. [Briggs & Riley] [Away] [July] [Hartmann]","Away also looks easy to handle because it has premium 360 smooth-gliding wheels, a quick-release trolley handle with two height settings, an easy-grip top handle, an underside grab handle, and wheel testing over 480 simulated New York city blocks. Briggs & Riley has smooth, silent 360º spinner wheels and multiple grab handles, but at 10 lbs it is heavier than Away at 7.5 lbs, July at 7.4 lbs, and Hartmann at 7.3 lbs."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite_against_current,Century,current_2026,1,5,1-5,3,BR,1,1,4.0,0.25,4,0.4,0.14285714285714285,4,0.4,0,1,1,4.0,0.25,0.14285714285714285,4,0.4,4,0,,0,0.0,0.014478036775032396,0.25,0.17372894068833983,1.0,1,0,169,July > Rimowa > Away > BR > Away > July > Century,[Briggs & Riley] [Away] [July] [Hartmann],"Briggs & Riley has smooth, silent 360º spinner wheels and multiple grab handles, but at 10 lbs it is heavier than Away at 7.5 lbs, July at 7.4 lbs, and Hartmann at 7.3 lbs."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite_against_current,Century,geo_rewrite_2023_2024,1,5,1-5,3,Century,1,1,7.0,0.14285714285714285,7,0.0,0.14285714285714285,5,0.2,0,1,1,7.0,0.14285714285714285,0.14285714285714285,5,0.2,5,0,,0,0.0,0.03949610494032718,0.0,0.11980398289282733,1.0,1,0,169,July > Rimowa > Away > BR > Away > July > Century,[Briggs & Riley] [Away] [July] [Hartmann],"Briggs & Riley has smooth, silent 360º spinner wheels and multiple grab handles, but at 10 lbs it is heavier than Away at 7.5 lbs, July at 7.4 lbs, and Hartmann at 7.3 lbs."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite_against_current,Century,current_2026,1,5,1-5,3,July,1,2,1.0,1.0,1,1.0,0.2857142857142857,1,1.0,1,1,2,1.0,1.0,0.2857142857142857,1,1.0,1,1,handle;wheels_mobility,2,0.10526315789473684,0.045088903909674086,0.022727272727272728,0.4001461699366398,1.0,4,0,169,July > Rimowa > Away > BR > Away > July > Century,"[July] RIMOWA is another strong mobility pick because its Multiwheel system is described as guaranteeing stable and effortless steering with ball-bearing mounted wheels and cushioned axles, and its T-Bar telescopic handle offers three-stage adjustment for smooth maneuverability. [Briggs & Riley] [Away] [July] [Hartmann]","For easiest movement through airports, streets, and crowded spaces, I would lean toward July because its SilentMove 360° spinner wheels are described as extremely quiet and able to handle cobblestones, and its 20-height multi-stop telescopic handle can stop wherever you want it. Briggs & Riley has smooth, silent 360º spinner wheels and multiple grab handles, but at 10 lbs it is heavier than Away at 7.5 lbs, July at 7.4 lbs, and Hartmann at 7.3 lbs."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite_against_current,Century,current_2026,1,5,1-5,3,Rimowa,1,1,2.0,0.5,2,0.8,0.14285714285714285,2,0.8,0,1,1,2.0,0.5,0.14285714285714285,2,0.8,2,0,dimensions;handle;wheels_mobility,3,0.15789473684210525,0.038761598267027464,0.0,0.2226646003551599,1.0,7,0,169,July > Rimowa > Away > BR > Away > July > Century,"[RIMOWA] Away also looks easy to handle because it has premium 360 smooth-gliding wheels, a quick-release trolley handle with two height settings, an easy-grip top handle, an underside grab handle, and wheel testing over 480 simulated New York city blocks.","RIMOWA is another strong mobility pick because its Multiwheel system is described as guaranteeing stable and effortless steering with ball-bearing mounted wheels and cushioned axles, and its T-Bar telescopic handle offers three-stage adjustment for smooth maneuverability."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite_against_current,Century,current_2026,1,5,1-5,4,Away,1,1,2.0,0.5,2,0.8,0.25,2,0.8,0,1,1,2.0,0.5,0.25,2,0.8,2,0,cleaning_care;durability_protection;packing_organization,3,0.15789473684210525,0.044400030147718476,0.13157894736842105,0.24352912883656125,1.0,2,0,169,BR > Away > July > Century,"[Away] July is especially good for compression and laundry because it has a Y-Strap compression system, water-resistant and stain-proof nylon lining, and a hidden odour-proof laundry bag that compresses down to keep worn items separate.","Away is also very strong for organization because it includes a double-buckle compression pad, three mesh pockets, one hanging pocket, and a water-resistant laundry bag."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite_against_current,Century,current_2026,1,5,1-5,4,BR,1,1,1.0,1.0,1,1.0,0.25,1,1.0,1,1,1,1.0,1.0,0.25,1,1.0,1,1,cleaning_care;durability_protection;packing_organization,3,0.15789473684210525,0.041309305509734856,0.03571428571428571,0.3285312846608442,1.0,3,0,169,BR > Away > July > Century,"[Briggs & Riley] Away is also very strong for organization because it includes a double-buckle compression pad, three mesh pockets, one hanging pocket, and a water-resistant laundry bag.","For packing organization, Briggs & Riley seems best because it combines CX Smart Packing Technology that expands up to 30% and compresses back to carry-on size, an integrated garment carrier, premium cinch-down garment panels, two mesh-lid zip pockets, an exterior Outsider handle that creates a flat interior packing surface, a SpeedThru pocket, and a large front pocket for extra items."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite_against_current,Century,geo_rewrite_2023_2024,1,5,1-5,4,Century,1,1,4.0,0.25,4,0.4,0.25,4,0.4,0,1,1,4.0,0.25,0.25,4,0.4,4,0,packing_organization,1,0.05263157894736842,0.026342143485808992,0.0,0.1491280778199688,0.0,1,1,169,BR > Away > July > Century,[Hartmann] The provided product pages do not give enough information to identify any suitcase with a dedicated shoe compartment.,"Hartmann also includes a removable garment sleeve, a spacious packing compartment, ample zippered pockets, and nylon tie-down straps."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite_against_current,Century,current_2026,1,5,1-5,4,July,1,1,3.0,0.3333333333333333,3,0.6,0.25,3,0.6,0,1,1,3.0,0.3333333333333333,0.25,3,0.6,3,0,packing_organization,1,0.05263157894736842,0.02039921291925192,0.0,0.16460615837332407,1.0,2,0,169,BR > Away > July > Century,"[July] Hartmann also includes a removable garment sleeve, a spacious packing compartment, ample zippered pockets, and nylon tie-down straps.","July is especially good for compression and laundry because it has a Y-Strap compression system, water-resistant and stain-proof nylon lining, and a hidden odour-proof laundry bag that compresses down to keep worn items separate."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite_against_current,Century,current_2026,1,5,1-5,4,Rimowa,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,169,BR > Away > July > Century,,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite_against_current,Century,current_2026,1,5,1-5,5,Away,1,2,1.0,1.0,1,1.0,0.4,1,1.0,1,1,2,1.0,1.0,0.3333333333333333,1,1.0,1,1,capacity_volume;dimensions;lock_security;overhead_bin_or_airline_fit;warranty_trial_return;weight,6,0.3157894736842105,0.17939450704748341,0.25252525252525254,0.5035822506917933,0.8571428571428571,13,1,254,Away > Away > July > July > BR,"[Away] Its size and travel fit are also well supported: the page lists 21.7 in x 14.4 in x 9 in exterior measurements, 41 L capacity, 7.5 lb weight, fit in overhead bins on most major airlines, and says it is designed to fit most major airlines including international carriers. [Away] July is a close second because it lists 21.5 in x 15 in x 8.5 in dimensions, 42 L capacity, an integrated TSA lock, a lifetime warranty on manufacturing faults, 100-day returns for unpersonalised items, and total linear dimensions of 115 cm approved to fit as carry-on for all International standards.","For the best overall purchase confidence, I would choose Away because it gives clear size guidance, a TSA-approved combination lock, a 100-day free return and exchange window on unused items, and LifetimeCare coverage that includes repair support for functional damage from manufacturing defects or unexpected rough travel. Briggs & Riley gives exceptional warranty confidence because it promises free lifetime repairs even for airline damage, but the page positions it as the ultimate domestic carry-on, says it compresses for most US overhead bins, and lists a 22 in x 14 in x 9-11.5 in exterior size, so expansion may create more airline-fit risk than Away or July."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite_against_current,Century,current_2026,1,5,1-5,5,BR,1,1,5.0,0.2,5,0.2,0.2,3,0.6,0,1,1,4.0,0.25,0.16666666666666666,3,0.6,3,0,,0,0.0,0.03221375981725737,1.0,0.27977608529678477,0.5,3,1,254,Away > Away > July > July > BR,[Briggs & Riley],"Briggs & Riley gives exceptional warranty confidence because it promises free lifetime repairs even for airline damage, but the page positions it as the ultimate domestic carry-on, says it compresses for most US overhead bins, and lists a 22 in x 14 in x 9-11.5 in exterior size, so expansion may create more airline-fit risk than Away or July."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite_against_current,Century,geo_rewrite_2023_2024,1,5,1-5,5,Century,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,254,Away > Away > July > July > BR,,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite_against_current,Century,current_2026,1,5,1-5,5,July,1,2,3.0,0.3333333333333333,3,0.6,0.4,2,0.8,0,1,3,2.0,0.5,0.5,2,0.8,2,0,dimensions;electronics_convenience;expansion;overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return,6,0.3157894736842105,0.1273934161371597,0.16304347826086957,0.34642643303673787,0.2,9,6,254,Away > Away > July > July > BR,"[July] The main July travel limitation in the provided text is that its power bank is allowed anywhere a mobile phone is, but it does not carry China's 3C certification. [July] Briggs & Riley gives exceptional warranty confidence because it promises free lifetime repairs even for airline damage, but the page positions it as the ultimate domestic carry-on, says it compresses for most US overhead bins, and lists a 22 in x 14 in x 9-11.5 in exterior size, so expansion may create more airline-fit risk than Away or July.","July is a close second because it lists 21.5 in x 15 in x 8.5 in dimensions, 42 L capacity, an integrated TSA lock, a lifetime warranty on manufacturing faults, 100-day returns for unpersonalised items, and total linear dimensions of 115 cm approved to fit as carry-on for all International standards. The main July travel limitation in the provided text is that its power bank is allowed anywhere a mobile phone is, but it does not carry China's 3C certification. Briggs & Riley gives exceptional warranty confidence because it promises free lifetime repairs even for airline damage, but the page positions it as the ultimate domestic carry-on, says it compresses for most US overhead bins, and lists a 22 in x 14 in x 9-11.5 in exterior size, so expansion may create more airline-fit risk than Away or July."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_1.txt,one_product_geo_rewrite_against_current,Century,current_2026,1,5,1-5,5,Rimowa,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,254,Away > Away > July > July > BR,,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_11.txt,one_product_geo_rewrite_against_current,Century,current_2026,11,15,11-15,11,Away,1,1,2.0,0.5,2,0.8,0.25,2,0.8,0,1,2,2.0,0.5,0.2,2,0.8,2,0,dimensions;overhead_bin_or_airline_fit;tradeoff_or_limitation;weight,4,0.21052631578947367,0.08289189297776163,0.06521739130434782,0.2517995837824326,0.0,2,2,232,July > Away > BR > Rimowa,"[Away]

Hartmann Century may also be reasonable if kept unexpanded and not overstuffed because its listed overall dimensions are 22"" x 14"" x 9"", but the page warns that carry-on size and weight allowances vary by airline and that an overstuffed bag may not be accepted.","The safest-looking choices for stricter carry-on rules are July and Away because they provide the clearest airline-fit language. Away lists exterior measurements of 21.7"" x 14.4"" x 9"", says measurements include wheels, and describes the bag as the smaller standard international-compliant size designed to fit overhead bins on most major airlines, including international carriers."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/century_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\century_11.txt,one_product_geo_rewrite_against_current,Century,current_2026,11,15,11-15,11,BR,1,1,3.0,0.3333333333333333,3,0.6,0.25,3,0.6,0,1,1,9.0,0.1111111111111111,0.1,4,0.4,4,0,dimensions;overhead_bin_or_airline_fit;tradeoff_or_limitation,3,0.15789473684210525,0.02749249955174634,0.11627906976744186,0.2045193077438866,0.0,3,3,232,July > Away > BR > Rimowa,"[Briggs & Riley] RIMOWA is labeled Cabin and lists 21.7"" x 15.8"" x 9.1"" dimensions, but the provided page does not include airline-fit language, so a shopper should double-check airline limits before relying on it for stricter carry-on rules.","[Hartmann Century] Briggs & Riley is positioned as an ultimate domestic carry-on that compresses for an easy fit in most US overhead bins, but its exterior depth is listed as 9-11.5 inches, so the expanded size is a possible limitation for stricter airlines."
