comparison,mode,source_file_current,source_path,run_type,focal_current_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label_current,question_id,product,cited_current,ref_count_current,first_citation_index,first_citation_score_current,citation_position_proxy_current,citation_position_score_current,citation_share_of_voice_current,recommendation_rank_proxy_current,rank_score_proxy_current,top1_cited_flag_current,brand_mentioned_current,brand_mention_count_current,first_mention_index,first_mention_score_current,mention_share_of_voice_current,mention_position_proxy_current,mention_position_score_current,average_mention_position_proxy_current,top1_mentioned_flag,feature_categories,feature_count_current,feature_coverage_current,tfidf_product_answer_similarity_current,bigram_overlap_product_answer_current,pais_product_answer_influence_score_current,brand_context_sentiment_score_current,brand_context_positive_hits_current,brand_context_negative_hits_current,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences,cited_baseline,ref_count_baseline,first_citation_score_baseline,recommendation_rank_proxy_baseline,rank_score_proxy_baseline,top1_cited_flag_baseline,feature_count_baseline,feature_coverage_baseline,tfidf_product_answer_similarity_baseline,bigram_overlap_product_answer_baseline,pais_product_answer_influence_score_baseline,brand_mentioned_baseline,brand_mention_count_baseline,mention_share_of_voice_baseline,citation_share_of_voice_baseline,first_mention_score_baseline,mention_position_proxy_baseline,mention_position_score_baseline,average_mention_position_proxy_baseline,citation_position_proxy_baseline,citation_position_score_baseline,brand_context_sentiment_score_baseline,brand_context_positive_hits_baseline,brand_context_negative_hits_baseline,source_file_baseline,prompt_set_label_baseline,baseline_match_found,delta_cited,delta_ref_count,delta_first_citation_score,delta_recommendation_rank_proxy,delta_rank_score_proxy,delta_top1_cited_flag,delta_feature_count,delta_feature_coverage,delta_tfidf_product_answer_similarity,delta_bigram_overlap_product_answer,delta_pais_product_answer_influence_score,delta_brand_mentioned,delta_brand_mention_count,delta_mention_share_of_voice,delta_citation_share_of_voice,delta_first_mention_score,delta_mention_position_proxy,delta_mention_position_score,delta_average_mention_position_proxy,delta_citation_position_proxy,delta_citation_position_score,delta_brand_context_sentiment_score,delta_brand_context_positive_hits,delta_brand_context_negative_hits,delta_citation_rate,delta_mean_ref_count,rank_improvement_current_minus_baseline,delta_top1_cited_share,delta_pais
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_1.txt,one_product_current,INUSA,current_2026,1,5,1-5,3,INUSA,1,1,4.0,0.25,4,0.4,0.2,4,0.4,0,1,1,4.0,0.25,0.2,4,0.4,4,0,,0,0.0,0.010037328499165605,0.0,0.13534079903316645,1.0,1,0,97,Travelpro > BEIS > Delsey > INUSA > Travelpro,[Delsey] [INUSA] [Travelpro],"Delsey and INUSA both describe smooth 360-degree spinner/multiwheel systems, but Travelpro provides the most detailed mobility engineering on its page.",0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,1.0,1.0,0.25,-2.0,0.4,0.0,0.0,0.0,0.010037328499165605,0.0,0.13534079903316645,1.0,1.0,0.2,0.2,0.25,-2.0,0.4,-2.0,-2.0,0.4,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.13534079903316645
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_1.txt,one_product_current,INUSA,current_2026,1,5,1-5,4,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,120,BEIS > Delsey > Monos,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_1.txt,one_product_current,INUSA,current_2026,1,5,1-5,5,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,202,Travelpro > Travelpro > Monos > Delsey,,,1.0,1.0,0.16666666666666666,3.0,0.6,0.0,0.0,0.0,0.06163624144428317,0.0,0.12899391495552331,1.0,2.0,0.2,0.16666666666666666,0.1111111111111111,5.0,0.2,5.0,6.0,0.0,0.0,2.0,2.0,baseline_1.txt,1-5,True,-1.0,-1.0,-0.16666666666666666,3.0,-0.6,0.0,0.0,0.0,-0.06163624144428317,0.0,-0.12899391495552331,-1.0,-2.0,-0.2,-0.16666666666666666,-0.1111111111111111,1.0,-0.2,1.0,0.0,0.0,0.0,-2.0,-2.0,-1.0,-1.0,-3.0,0.0,-0.12899391495552331
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,current_2026,11,15,11-15,11,INUSA,1,1,2.0,0.5,2,0.8,0.16666666666666666,2,0.8,0,1,2,2.0,0.5,0.16666666666666666,2,0.8,2,0,,0,0.0,0.008353343031418057,0.0,0.18500400193961697,0.0,0,0,319,Monos > INUSA > Travelpro > Travelpro > Delsey > BEIS,[INUSA] Travelpro is reassuring for domestic U.S.,"The safest-seeming options for stricter carry-on rules are Monos, INUSA, and Travelpro, but each is safe for a slightly different reason and none of the pages guarantees acceptance on every airline. INUSA also looks relatively safe because it is a 20-inch carry-on with 13.78 in W x 8.66 in D x 23.19 in H exterior measurements, 47 linear inches, and language saying it is designed to be accepted by most airlines onboard and suitable for most major airlines.",1.0,1.0,0.14285714285714285,5.0,0.2,0.0,1.0,0.05263157894736842,0.0074656432847253745,0.0,0.12392420635118066,1.0,2.0,0.2,0.1111111111111111,0.14285714285714285,5.0,0.2,5.0,7.0,0.0,0.0,1.0,1.0,baseline_11.txt,11-15,True,0.0,0.0,0.35714285714285715,-3.0,0.6000000000000001,0.0,-1.0,-0.05263157894736842,0.0008876997466926821,0.0,0.061079795588436306,0.0,0.0,-0.033333333333333354,0.05555555555555555,0.35714285714285715,-3.0,0.6000000000000001,-3.0,-5.0,0.8,0.0,-1.0,-1.0,0.0,0.0,3.0,0.0,0.061079795588436306
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,current_2026,11,15,11-15,12,INUSA,1,1,4.0,0.25,4,0.4,0.16666666666666666,3,0.6,0,1,1,3.0,0.3333333333333333,0.2,3,0.6,3,0,durability_protection;tradeoff_or_limitation,2,0.10526315789473684,0.017106067325281096,0.0,0.15780717837733693,0.0,1,1,228,Travelpro > Travelpro > BEIS > INUSA > Delsey > Monos,"[INUSA]

Delsey has some protective durability claims but less direct cleanability language.","INUSA mentions a micro-diamond finish and says its PC/ABS hard-flex construction offers maximum strength, durability, and a water/scratch-resistant finish.",1.0,2.0,0.3333333333333333,2.0,0.8,0.0,3.0,0.15789473684210525,0.034232664100114905,0.0,0.27175881352177733,1.0,2.0,0.2222222222222222,0.2222222222222222,0.3333333333333333,2.0,0.8,2.0,3.0,0.6,1.0,6.0,0.0,baseline_11.txt,11-15,True,0.0,-1.0,-0.08333333333333331,1.0,-0.20000000000000007,0.0,-1.0,-0.05263157894736842,-0.01712659677483381,0.0,-0.1139516351444404,0.0,-1.0,-0.0222222222222222,-0.05555555555555555,0.0,1.0,-0.20000000000000007,1.0,1.0,-0.19999999999999996,-1.0,-5.0,1.0,0.0,-1.0,-1.0,0.0,-0.1139516351444404
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,current_2026,11,15,11-15,13,INUSA,1,1,8.0,0.125,8,0.0,0.125,5,0.2,0,1,1,7.0,0.14285714285714285,0.14285714285714285,5,0.2,5,0,,0,0.0,0.029946464500998745,0.0,0.11432262623353309,0.3333333333333333,2,1,208,Delsey > Delsey > Delsey > Monos > BEIS > BEIS > Travelpro > INUSA,[INUSA],"INUSA mentions lightweight PC/ABS-engineered material, high testing, durability, and a 10-year warranty, but it does not provide sustainability-related material information.",1.0,1.0,0.14285714285714285,5.0,0.2,0.0,2.0,0.10526315789473684,0.009702211171860082,0.0,0.13489783571808128,1.0,2.0,0.2222222222222222,0.125,0.16666666666666666,5.0,0.2,5.0,7.0,0.0,-0.3333333333333333,1.0,2.0,baseline_11.txt,11-15,True,0.0,0.0,-0.01785714285714285,0.0,0.0,0.0,-2.0,-0.10526315789473684,0.020244253329138664,0.0,-0.02057520948454819,0.0,-1.0,-0.07936507936507936,0.0,-0.023809523809523808,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,1.0,-1.0,0.0,0.0,0.0,0.0,-0.02057520948454819
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,current_2026,11,15,11-15,14,INUSA,1,1,6.0,0.16666666666666666,6,0.0,0.16666666666666666,5,0.2,0,1,1,5.0,0.2,0.2,5,0.2,5,0,,0,0.0,0.029946464500998745,0.0,0.12265595956686642,-1.0,0,1,267,Travelpro > Travelpro > BEIS > Delsey > Monos > INUSA,[INUSA],"INUSA covers basics such as TSA-approved locks, 360-degree wheels, dual interior organization, telescopic handle, and ergonomic gel handles, but it does not mention charging, weight indication, bag straps, tracking-device storage, or quick-access exterior storage.",1.0,1.0,0.2,5.0,0.2,0.0,1.0,0.05263157894736842,0.007067250745618748,0.0,0.13527309927193076,1.0,1.0,0.14285714285714285,0.14285714285714285,0.2,5.0,0.2,5.0,5.0,0.2,-1.0,0.0,1.0,baseline_11.txt,11-15,True,0.0,0.0,-0.033333333333333354,0.0,0.0,0.0,-1.0,-0.05263157894736842,0.022879213755379997,0.0,-0.01261713970506434,0.0,0.0,0.05714285714285716,0.023809523809523808,0.0,0.0,0.0,0.0,1.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01261713970506434
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,current_2026,11,15,11-15,15,INUSA,1,2,7.0,0.14285714285714285,7,0.0,0.2,4,0.4,0,1,1,4.0,0.25,0.2,4,0.4,4,0,capacity_volume;cleaning_care;comparison_ready_evidence;dimensions;handle;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;sustainability;tradeoff_or_limitation;warranty_trial_return;weight;wheels_mobility,14,0.7368421052631579,0.08094308460110648,0.06153846153846154,0.3680259024417173,0.5,9,3,329,Travelpro > Travelpro > Delsey > Delsey > BEIS > BEIS > INUSA > INUSA > Monos > Monos,"[INUSA] A shopper should double-check exact airline limits because the page says “most” airlines rather than all airlines, and the exterior height is listed as 23.19 inches. [INUSA] Monos gives strong brand-style information on build, warranty, trial period, handle quality, shell material, lock, wheels, and interior organization, but the provided text does not include exact dimensions, weight, capacity, cleaning details, or sustainability details.","However, the page leaves important questions about airline fit because it says to check airline guidelines, and shoppers should confirm the expanded depth, the meaning of the weight-limit indicator, and the apparent capacity wording because the text lists both “49 - 61 L” and “49-61LBS.”  

INUSA gives helpful basics such as airline-fit language, measurements, weight, capacity, materials, water/scratch resistance, TSA lock, wheel system, and warranty length.",1.0,3.0,0.16666666666666666,5.0,0.2,0.0,7.0,0.3684210526315789,0.023877055535988644,0.0,0.3617929549668468,1.0,3.0,0.2,0.25,0.16666666666666666,5.0,0.2,5.0,6.0,0.0,0.2857142857142857,9.0,5.0,baseline_11.txt,11-15,True,0.0,-1.0,-0.023809523809523808,-1.0,0.2,0.0,7.0,0.3684210526315789,0.05706602906511784,0.06153846153846154,0.006232947474870465,0.0,-2.0,0.0,-0.04999999999999999,0.08333333333333334,-1.0,0.2,-1.0,1.0,0.0,0.2142857142857143,0.0,-2.0,0.0,-1.0,1.0,0.0,0.006232947474870465
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_16.txt,one_product_current,INUSA,current_2026,16,20,16-20,16,INUSA,1,1,3.0,0.3333333333333333,3,0.6,0.14285714285714285,3,0.6,0,1,2,3.0,0.3333333333333333,0.2222222222222222,3,0.6,3,0,overhead_bin_or_airline_fit;tradeoff_or_limitation,2,0.10526315789473684,0.009530045133416274,0.0,0.17295864060563063,0.5,3,1,275,Travelpro > Delsey > INUSA > BEIS > BEIS > Monos > Monos,"[INUSA]

Béis should be treated as mostly compatible but with caution if the checklist is strict about exact wording and airline fit.","The products that clearly meet the strict checklist are Travelpro, Delsey, and INUSA. INUSA is marketed as a 20-inch carry-on spinner, uses lightweight PC/ABS hard-flex material, has a 360-degree multiwheel system, TSA-approved locks plus a Travel Sentry-approved lock, and 37.72 L of capacity.",1.0,1.0,0.2,5.0,0.2,0.0,0.0,0.0,0.06163624144428317,0.0,0.13566058162218997,1.0,1.0,0.125,0.2,0.125,5.0,0.2,5.0,5.0,0.2,0.0,1.0,1.0,baseline_16.txt,16-20,True,0.0,0.0,0.1333333333333333,-2.0,0.39999999999999997,0.0,2.0,0.10526315789473684,-0.052106196310866895,0.0,0.03729805898344066,0.0,1.0,0.09722222222222221,-0.05714285714285716,0.20833333333333331,-2.0,0.39999999999999997,-2.0,-2.0,0.39999999999999997,0.5,2.0,0.0,0.0,0.0,2.0,0.0,0.03729805898344066
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_16.txt,one_product_current,INUSA,current_2026,16,20,16-20,17,INUSA,1,1,3.0,0.3333333333333333,3,0.6,0.16666666666666666,2,0.8,0,1,2,3.0,0.3333333333333333,0.2222222222222222,2,0.8,2,0,capacity_volume;cleaning_care;durability_protection;electronics_convenience;lock_security;packing_organization;tradeoff_or_limitation;weight;wheels_mobility,9,0.47368421052631576,0.06249599071386855,0.02666666666666667,0.26123604024803687,0.0,2,2,249,BEIS > BEIS > INUSA > Travelpro > Delsey > Monos,"[INUSA] Travelpro and Delsey offer more total listed volume than INUSA at 45 L and 44 L, but they weigh 8.1 lb and 7.74 lb, respectively; their advantage is not raw liters per pound but richer feature sets such as Travelpro’s USB A and C ports, PrecisionGlide spinner system, water-resistant pocket, and TSA-approved lock, and Delsey’s USB port, TSA-accepted lock, SECURITECH zipper, dual-density spinner wheels, laundry bag, and shoe bag.","For a more conservative lightweight value pick, INUSA is strong because it provides 37.72 L at 5.9 lb, along with a 360-degree multiwheel system, TSA-approved locks, a Travel Sentry-approved lock, and dual interior organization with a fully zipped compartment, mesh storage, and height-adjustable Flex straps. Travelpro and Delsey offer more total listed volume than INUSA at 45 L and 44 L, but they weigh 8.1 lb and 7.74 lb, respectively; their advantage is not raw liters per pound but richer feature sets such as Travelpro’s USB A and C ports, PrecisionGlide spinner system, water-resistant pocket, and TSA-approved lock, and Delsey’s USB port, TSA-accepted lock, SECURITECH zipper, dual-density spinner wheels, laundry bag, and shoe bag.",1.0,1.0,0.2,4.0,0.4,0.0,4.0,0.21052631578947367,0.01987114753581226,0.0,0.16941282599839053,1.0,1.0,0.16666666666666666,0.16666666666666666,0.2,4.0,0.4,4.0,5.0,0.2,-0.42857142857142855,2.0,5.0,baseline_16.txt,16-20,True,0.0,0.0,0.1333333333333333,-2.0,0.4,0.0,5.0,0.2631578947368421,0.04262484317805629,0.02666666666666667,0.09182321424964635,0.0,1.0,0.05555555555555555,0.0,0.1333333333333333,-2.0,0.4,-2.0,-2.0,0.39999999999999997,0.42857142857142855,0.0,-3.0,0.0,0.0,2.0,0.0,0.09182321424964635
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_16.txt,one_product_current,INUSA,current_2026,16,20,16-20,18,INUSA,1,1,4.0,0.25,4,0.4,0.14285714285714285,3,0.6,0,1,1,4.0,0.25,0.125,3,0.6,3,0,electronics_convenience;handle;lock_security;overhead_bin_or_airline_fit;packing_organization;warranty_trial_return;wheels_mobility,7,0.3684210526315789,0.057168074151939724,0.06,0.22745115869003704,0.7142857142857143,6,1,361,Travelpro > Travelpro > BEIS > INUSA > Travelpro > Delsey > Monos,"[INUSA] For frequent flyers and tech-heavy travelers, Travelpro is the best match because it combines sizer-bin-tested domestic carry-on language, a PrecisionGlide wheel system, a four-stop handle, external USB A and C ports, an FAA-compliant external battery pocket, a TSA-approved lock, and warranty/trial support.","For budget shoppers, INUSA is the best match because it has the lowest listed sale price in the provided pages, while still offering carry-on sizing, 37.72 L capacity, 5.9 lb weight, TSA-approved and Travel Sentry-approved lock language, 360-degree wheels, and a 10-year warranty.",1.0,2.0,0.2,3.0,0.6,0.0,7.0,0.3684210526315789,0.0651898097475327,0.04938271604938271,0.3007962465498964,1.0,1.0,0.16666666666666666,0.2,0.3333333333333333,3.0,0.6,3.0,5.0,0.2,0.6666666666666666,10.0,2.0,baseline_16.txt,16-20,True,0.0,-1.0,0.04999999999999999,0.0,0.0,0.0,0.0,0.0,-0.00802173559559298,0.010617283950617284,-0.07334508785985935,0.0,0.0,-0.04166666666666666,-0.05714285714285716,-0.08333333333333331,0.0,0.0,0.0,-1.0,0.2,0.04761904761904767,-4.0,-1.0,0.0,-1.0,0.0,0.0,-0.07334508785985935
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_16.txt,one_product_current,INUSA,current_2026,16,20,16-20,19,INUSA,1,1,6.0,0.16666666666666666,6,0.0,0.16666666666666666,5,0.2,0,1,1,6.0,0.16666666666666666,0.16666666666666666,5,0.2,5,0,,0,0.0,0.029946464500998745,0.0,0.12265595956686642,-0.3333333333333333,1,2,262,Monos > BEIS > BEIS > Travelpro > Delsey > INUSA,[INUSA],I would not recommend INUSA for heavy overpackers or longer trips.,1.0,2.0,0.16666666666666666,4.0,0.4,0.0,6.0,0.3157894736842105,0.09888909199172573,0.13432835820895522,0.3030849668665305,1.0,1.0,0.2,0.2222222222222222,0.25,4.0,0.4,4.0,6.0,0.0,0.0,4.0,4.0,baseline_16.txt,16-20,True,0.0,-1.0,0.0,1.0,-0.2,0.0,-6.0,-0.3157894736842105,-0.06894262749072698,-0.13432835820895522,-0.1804290072996641,0.0,0.0,-0.033333333333333354,-0.05555555555555555,-0.08333333333333334,1.0,-0.2,1.0,0.0,0.0,-0.3333333333333333,-3.0,-2.0,0.0,-1.0,-1.0,0.0,-0.1804290072996641
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_16.txt,one_product_current,INUSA,current_2026,16,20,16-20,20,INUSA,1,2,5.0,0.2,5,0.2,0.25,4,0.4,0,1,1,4.0,0.25,0.14285714285714285,4,0.4,4,0,comparison_ready_evidence;dimensions;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;tradeoff_or_limitation;warranty_trial_return,8,0.42105263157894735,0.10239953829235153,0.20224719101123595,0.3416941792926118,0.4,7,3,338,Travelpro > Delsey > BEIS > BEIS > INUSA > INUSA > Monos > Monos,"[INUSA] It is less complete than Travelpro or Delsey because the provided text has fewer buyer caveats, fewer return-policy details, and less detailed travel-fit language beyond saying it is designed to be accepted by most airlines onboard and suitable for most major airlines. [INUSA]

Monos has strong trust and travel-use language, including its 4.9 rating from 1,355 reviews, carry-on positioning, overhead-bin claim for almost any flight, polycarbonate shell, TSA-approved lock, thoughtful interior organization, limited lifetime warranty, 100-day trial, and free-shipping language.","INUSA gives useful comparison basics, including price, reviews, carry-on positioning, TSA-approved and Travel Sentry-approved lock language, 360-degree multiwheel system, interior organization, PC/ABS material, weight, capacity, dimensions, and a 10-year warranty.",1.0,2.0,0.14285714285714285,5.0,0.2,0.0,6.0,0.3157894736842105,0.07348798616003008,0.07317073170731707,0.28406919696304095,1.0,1.0,0.2,0.25,0.2,5.0,0.2,5.0,7.0,0.0,0.14285714285714285,4.0,3.0,baseline_16.txt,16-20,True,0.0,0.0,0.05714285714285716,-1.0,0.2,0.0,2.0,0.10526315789473684,0.028911552132321452,0.12907645930391887,0.05762498232957086,0.0,0.0,-0.05714285714285716,0.0,0.04999999999999999,-1.0,0.2,-1.0,-2.0,0.2,0.2571428571428572,3.0,0.0,0.0,0.0,1.0,0.0,0.05762498232957086
01_2023_2024_original_vs_2026_current,one_product_current,inusea_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusea_2023vs2026_6.txt,one_product_current,INUSA,current_2026,6,10,6-10,6,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,194,Delsey > BEIS > Delsey > BEIS,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01_2023_2024_original_vs_2026_current,one_product_current,inusea_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusea_2023vs2026_6.txt,one_product_current,INUSA,current_2026,6,10,6-10,7,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,146,Travelpro > Travelpro > Travelpro > Travelpro,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01_2023_2024_original_vs_2026_current,one_product_current,inusea_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusea_2023vs2026_6.txt,one_product_current,INUSA,current_2026,6,10,6-10,8,INUSA,1,2,1.0,1.0,1,1.0,0.2857142857142857,1,1.0,1,1,3,1.0,1.0,0.375,1,1.0,1,1,capacity_volume;cleaning_care;dimensions;durability_protection;electronics_convenience;lock_security;packing_organization;price_value,8,0.42105263157894735,0.018650976954627474,0.02247191011235955,0.45797817489023557,0.6666666666666666,5,1,163,INUSA > INUSA > Travelpro > Delsey > BEIS > Travelpro > Delsey,"[INUSA] What you may give up versus higher-priced options is capacity and premium feature depth: INUSA lists 37.72 L, while Travelpro lists 45 L, Delsey lists 44 L, and BÉIS lists 49-61 L. [INUSA] [Travelpro] [Delsey] [BEIS] You also do not get the specific extras described on some higher-priced pages, such as Travelpro’s USB A & C ports, external FAA-compliant battery pocket, aluminum corner armor, and water-resistant pocket, or Delsey’s SECURITECH zipper, shock-absorbing corner protectors, USB port, antimicrobial lining, laundry bag, and shoe bag.","The INUSA Ally Carry On 20"" seems like the lightest and most budget-conscious match because it is listed at a sale price of $116.99, weighs 5.9 lbs, uses a lightweight PC/ABS hard-flex material, has a 360° multiwheel system, includes TSA-approved and Travel Sentry-approved lock language, and provides basic organization through a fully zipped compartment, large mesh storage, and height-adjustable Flex straps. What you may give up versus higher-priced options is capacity and premium feature depth: INUSA lists 37.72 L, while Travelpro lists 45 L, Delsey lists 44 L, and BÉIS lists 49-61 L.",1.0,2.0,1.0,1.0,1.0,1.0,10.0,0.5263157894736842,0.023252917714052995,0.0380952380952381,0.4822946938184999,1.0,3.0,0.5,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,7.0,2.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.10526315789473684,-0.004601940759425521,-0.015623327982878549,-0.024316518928264308,0.0,0.0,-0.125,-0.11428571428571432,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111105,-2.0,-1.0,0.0,0.0,0.0,0.0,-0.024316518928264308
01_2023_2024_original_vs_2026_current,one_product_current,inusea_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusea_2023vs2026_6.txt,one_product_current,INUSA,current_2026,6,10,6-10,9,INUSA,1,1,5.0,0.2,5,0.2,0.2,5,0.2,0,1,1,10.0,0.1,0.07692307692307693,5,0.2,5,0,,0,0.0,0.029946464500998745,0.0,0.12932262623353308,1.0,2,0,230,Delsey > Travelpro > Monos > BEIS > INUSA,[INUSA],"INUSA includes a Travel Sentry-approved lock, an impact-resistant design, oversized zippers, and a lightweight PC/ABS hard-flex material with a water- and scratch-resistant finish, but the page provides fewer advanced protection details than Delsey, Travelpro, or Monos.",1.0,2.0,0.2,5.0,0.2,0.0,6.0,0.3157894736842105,0.03982815307187306,0.03636363636363636,0.2832447374724288,1.0,2.0,0.2,0.2,0.2,5.0,0.2,5.0,5.0,0.2,0.75,7.0,1.0,baseline_6.txt,6-10,True,0.0,-1.0,0.0,0.0,0.0,0.0,-6.0,-0.3157894736842105,-0.009881688570874316,-0.03636363636363636,-0.1539221112388957,0.0,-1.0,-0.12307692307692308,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.25,-5.0,-1.0,0.0,-1.0,0.0,0.0,-0.1539221112388957
