comparison,mode,source_file,source_path,run_type,focal_current_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label,question_id,product,cited,ref_count,first_citation_index,first_citation_score,recommendation_rank_proxy,rank_score_proxy,top1_cited_flag,feature_categories,feature_count,feature_coverage,tfidf_product_answer_similarity,bigram_overlap_product_answer,pais_product_answer_influence_score,answer_word_count,citation_sequence,cited_answer_sentences
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_1.txt,one_product_current,INUSA,original_2023_2024,1,5,1-5,3,Delsey,1,1,3.0,0.3333333333333333,3,0.6,0,,0,0.0,0.031093309727332097,0.0,0.1562186619454664,97,Travelpro > BEIS > Delsey > INUSA > Travelpro,[Delsey] [INUSA] [Travelpro]
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_1.txt,one_product_current,INUSA,current_2026,1,5,1-5,3,INUSA,1,1,4.0,0.25,4,0.4,0,,0,0.0,0.010037328499165605,0.0,0.13534079903316645,97,Travelpro > BEIS > Delsey > INUSA > Travelpro,[Delsey] [INUSA] [Travelpro]
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_1.txt,one_product_current,INUSA,original_2023_2024,1,5,1-5,4,Monos,1,1,3.0,0.3333333333333333,3,0.6,0,,0,0.0,0.06461418576726963,0.0,0.16292283715345393,120,BEIS > Delsey > Monos,[Monos]
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_1.txt,one_product_current,INUSA,original_2023_2024,1,5,1-5,4,BEIS,1,1,1.0,1.0,1,1.0,1,packing_organization,1,0.05263157894736842,0.014606356631486371,0.0,0.29678092044910426,120,BEIS > Delsey > Monos,"[BEIS] Delsey is another excellent organization option because it has dual compartments, compression cross straps, a zippered divider, mesh zippered pockets, plus included laundry and shoe bags."
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_1.txt,one_product_current,INUSA,original_2023_2024,1,5,1-5,4,Travelpro,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,120,BEIS > Delsey > Monos,
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_1.txt,one_product_current,INUSA,original_2023_2024,1,5,1-5,4,Delsey,1,1,2.0,0.5,2,0.8,0,packing_organization;tradeoff_or_limitation,2,0.10526315789473684,0.029419244125315255,0.06060606060606061,0.21936072282825286,120,BEIS > Delsey > Monos,"[Delsey] Monos is organized but less extensive than BEIS and Delsey based on the provided text, with a zipped panel for shoes/other items, a compression pad, ballistic nylon straps, and thoughtfully placed pockets."
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_1.txt,one_product_current,INUSA,current_2026,1,5,1-5,4,INUSA,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,120,BEIS > Delsey > Monos,
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_1.txt,one_product_current,INUSA,original_2023_2024,1,5,1-5,5,Monos,1,1,3.0,0.3333333333333333,2,0.8,0,lock_security;overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return;weight,5,0.2631578947368421,0.07221198091265273,0.07317073170731707,0.22804958488599653,202,Travelpro > Travelpro > Monos > Delsey,"[Monos] Delsey gives good confidence for domestic travel because it meets carry-on requirements for most domestic airlines, has an integrated TSA-accepted lock, and has limited warranty coverage, but its page also cautions that size and weight restrictions vary by airline."
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_1.txt,one_product_current,INUSA,original_2023_2024,1,5,1-5,5,BEIS,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,202,Travelpro > Travelpro > Monos > Delsey,
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_1.txt,one_product_current,INUSA,original_2023_2024,1,5,1-5,5,Travelpro,1,2,1.0,1.0,1,1.0,1,lock_security;overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return,4,0.21052631578947367,0.10105641947319585,0.2777777777777778,0.4706498803858673,202,Travelpro > Travelpro > Monos > Delsey,"[Travelpro] The main limitation is that its page says the fully expanded carry-on may not meet airline restrictions, so it is safest when used unexpanded or after checking the airline's rules. [Travelpro] Monos is also very confidence-inspiring because it says the bag is designed to fit in the overhead bin of almost any flight anywhere in the world, has a TSA-approved lock, a limited lifetime warranty, and a 100-day trial."
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_1.txt,one_product_current,INUSA,original_2023_2024,1,5,1-5,5,Delsey,1,1,4.0,0.25,3,0.6,0,,0,0.0,0.09276718362316369,0.0,0.15188677005796608,202,Travelpro > Travelpro > Monos > Delsey,[Delsey]
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_1.txt,one_product_current,INUSA,current_2026,1,5,1-5,5,INUSA,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,202,Travelpro > Travelpro > Monos > Delsey,
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,original_2023_2024,11,15,11-15,11,Monos,1,1,1.0,1.0,1,1.0,1,dimensions;overhead_bin_or_airline_fit,2,0.10526315789473684,0.03896695728832698,0.058823529411764705,0.3210028857817108,319,Monos > INUSA > Travelpro > Travelpro > Delsey > BEIS,"[Monos] INUSA also looks relatively safe because it is a 20-inch carry-on with 13.78 in W x 8.66 in D x 23.19 in H exterior measurements, 47 linear inches, and language saying it is designed to be accepted by most airlines onboard and suitable for most major airlines."
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,original_2023_2024,11,15,11-15,11,BEIS,1,1,6.0,0.16666666666666666,5,0.2,0,,0,0.0,0.0,0.0,0.11666666666666667,319,Monos > INUSA > Travelpro > Travelpro > Delsey > BEIS,[BEIS]
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,original_2023_2024,11,15,11-15,11,Travelpro,1,2,3.0,0.3333333333333333,3,0.6,0,overhead_bin_or_airline_fit,1,0.05263157894736842,0.05951464360993157,0.10714285714285714,0.2718340064162219,319,Monos > INUSA > Travelpro > Travelpro > Delsey > BEIS,"[Travelpro]

The options with possible size limitations are Travelpro, Delsey, and BÉIS. [Travelpro] Delsey’s Carry-On Plus is described as a larger carry-on that fits overhead on most U.S."
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,original_2023_2024,11,15,11-15,11,Delsey,1,1,5.0,0.2,4,0.4,0,dimensions;overhead_bin_or_airline_fit;tradeoff_or_limitation;weight,4,0.21052631578947367,0.07210332103025105,0.08771929824561403,0.1930171554341204,319,Monos > INUSA > Travelpro > Travelpro > Delsey > BEIS,"[Delsey] BÉIS gives exterior dimensions of W 40 cm x H 58 cm x D 25 cm and says the bag expands an extra two inches, but the page only calls it carry-on-friendly and advises shoppers to check airline guidelines and weight restrictions, so a shopper should double-check both unexpanded and expanded dimensions before flying strict airlines."
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,current_2026,11,15,11-15,11,INUSA,1,1,2.0,0.5,2,0.8,0,,0,0.0,0.008353343031418057,0.0,0.18500400193961697,319,Monos > INUSA > Travelpro > Travelpro > Delsey > BEIS,[INUSA] Travelpro is reassuring for domestic U.S.
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,original_2023_2024,11,15,11-15,12,Monos,1,1,6.0,0.16666666666666666,5,0.2,0,,0,0.0,0.06461418576726963,0.0,0.1295895038201206,228,Travelpro > Travelpro > BEIS > INUSA > Delsey > Monos,[Monos]
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,original_2023_2024,11,15,11-15,12,BEIS,1,1,3.0,0.3333333333333333,2,0.8,0,cleaning_care;durability_protection;material_shell,3,0.15789473684210525,0.014606356631486373,0.0,0.18450021869471833,228,Travelpro > Travelpro > BEIS > INUSA > Delsey > Monos,"[BEIS] INUSA mentions a micro-diamond finish and says its PC/ABS hard-flex construction offers maximum strength, durability, and a water/scratch-resistant finish."
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,original_2023_2024,11,15,11-15,12,Travelpro,1,2,1.0,1.0,1,1.0,1,cleaning_care;comparison_ready_evidence;dimensions;durability_protection;packing_organization,5,0.2631578947368421,0.1031737880672519,0.3448275862068966,0.49165714115852,228,Travelpro > Travelpro > BEIS > INUSA > Delsey > Monos,"[Travelpro] It also includes aluminum corner armor for high-impact areas and a water-resistant interior pocket for damp items or toiletries. [Travelpro]

BÉIS also provides useful care and appearance details."
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,original_2023_2024,11,15,11-15,12,Delsey,1,1,5.0,0.2,4,0.4,0,cleaning_care;durability_protection;material_shell;sustainability;tradeoff_or_limitation,5,0.2631578947368421,0.019742429811429985,0.027777777777777776,0.18408006490965445,228,Travelpro > Travelpro > BEIS > INUSA > Delsey > Monos,"[Delsey] Monos says the suitcase has an unbreakable/aerospace-grade polycarbonate shell and premium materials, but the provided text does not mention stain resistance, scuff resistance, scratch resistance, water resistance, wipe-clean materials, or a protective finish."
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,current_2026,11,15,11-15,12,INUSA,1,1,4.0,0.25,3,0.6,0,durability_protection;tradeoff_or_limitation,2,0.10526315789473684,0.017106067325281096,0.0,0.15780717837733693,228,Travelpro > Travelpro > BEIS > INUSA > Delsey > Monos,"[INUSA]

Delsey has some protective durability claims but less direct cleanability language."
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,original_2023_2024,11,15,11-15,13,Monos,1,1,4.0,0.25,2,0.8,0,durability_protection;material_shell;sustainability,3,0.15789473684210525,0.02587636126326219,0.0,0.17008755295440683,208,Delsey > Delsey > Delsey > Monos > BEIS > BEIS > Travelpro > INUSA,"[Monos] [BEIS] BÉIS actually emphasizes 100% virgin polycarbonate and says virgin materials guarantee higher durability, which is a durability claim rather than a sustainability claim."
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,original_2023_2024,11,15,11-15,13,BEIS,1,2,5.0,0.2,3,0.6,0,durability_protection;material_shell;sustainability;tradeoff_or_limitation;warranty_trial_return,5,0.2631578947368421,0.05541114050069619,0.11320754716981132,0.28736160578964604,208,Delsey > Delsey > Delsey > Monos > BEIS > BEIS > Travelpro > INUSA,"[Monos] [BEIS] BÉIS actually emphasizes 100% virgin polycarbonate and says virgin materials guarantee higher durability, which is a durability claim rather than a sustainability claim. [BEIS] Travelpro gives strong durability information through 100% polycarbonate, impact-flexing construction, aluminum corner guards, and warranty coverage, but the provided page text does not give sustainability-related material information."
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,original_2023_2024,11,15,11-15,13,Travelpro,1,1,7.0,0.14285714285714285,4,0.4,0,durability_protection;material_shell;sustainability;tradeoff_or_limitation;warranty_trial_return;weight,6,0.3157894736842105,0.017370022923748885,0.041666666666666664,0.1847866612263538,208,Delsey > Delsey > Delsey > Monos > BEIS > BEIS > Travelpro > INUSA,"[Travelpro] INUSA mentions lightweight PC/ABS-engineered material, high testing, durability, and a 10-year warranty, but it does not provide sustainability-related material information."
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,original_2023_2024,11,15,11-15,13,Delsey,1,3,1.0,1.0,1,1.0,1,durability_protection;lock_security;material_shell;sustainability;tradeoff_or_limitation;warranty_trial_return,6,0.3157894736842105,0.11141165974813347,0.15841584158415842,0.5592026029240926,208,Delsey > Delsey > Delsey > Monos > BEIS > BEIS > Travelpro > INUSA,"[Delsey] That evidence is meaningful because it is an explicit recycled-material claim, but it is still incomplete because the page does not specify which components are recycled, what percentage is recycled, or whether any certification supports the claim. [Delsey] Delsey also gives durability support through its 100% polycarbonate material, patented SECURITECH zipper that is three times more resistant than a standard zipper, shock-absorbing corner protectors, and limited 10-year warranty. [Delsey]

Monos and BÉIS mention vegan leather, which may matter to shoppers who want animal-free trim, but the provided text does not state that the vegan leather is recycled, lower-impact, or otherwise sustainable."
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,current_2026,11,15,11-15,13,INUSA,1,1,8.0,0.125,5,0.2,0,,0,0.0,0.029946464500998745,0.0,0.11432262623353309,208,Delsey > Delsey > Delsey > Monos > BEIS > BEIS > Travelpro > INUSA,[INUSA]
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,original_2023_2024,11,15,11-15,14,Monos,1,1,5.0,0.2,4,0.4,0,dimensions;electronics_convenience;handle;lock_security;packing_organization;tradeoff_or_limitation;weight;wheels_mobility,8,0.42105263157894735,0.07437941412413455,0.05263157894736842,0.23031447931605498,267,Travelpro > Travelpro > BEIS > Delsey > Monos > INUSA,"[Monos] INUSA covers basics such as TSA-approved locks, 360-degree wheels, dual interior organization, telescopic handle, and ergonomic gel handles, but it does not mention charging, weight indication, bag straps, tracking-device storage, or quick-access exterior storage."
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,original_2023_2024,11,15,11-15,14,BEIS,1,1,3.0,0.3333333333333333,2,0.8,0,electronics_convenience;handle;lock_security;packing_organization;tradeoff_or_limitation;wheels_mobility,6,0.3157894736842105,0.03371414310330742,0.0,0.21990072335750357,267,Travelpro > Travelpro > BEIS > Delsey > Monos > INUSA,"[BEIS] Delsey is convenient for charging and organization because it has a USB port, TSA-accepted lock, removable pouch, laundry bag, shoe bag, zippered pockets, dual spinner wheels, and soft-grip handles, but the power bank is not included."
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,original_2023_2024,11,15,11-15,14,Travelpro,1,2,1.0,1.0,1,1.0,1,electronics_convenience;overhead_bin_or_airline_fit;tradeoff_or_limitation,3,0.15789473684210525,0.08566025689253876,0.2222222222222222,0.4487109987469288,267,Travelpro > Travelpro > BEIS > Delsey > Monos > INUSA,"[Travelpro] The main limitation is that the power bank is not included, and the fully expanded bag may not meet airline restrictions. [Travelpro]

BÉIS is also very convenient if the shopper values hands-free movement and packing extras."
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,original_2023_2024,11,15,11-15,14,Delsey,1,1,4.0,0.25,3,0.6,0,electronics_convenience;packing_organization;tradeoff_or_limitation;weight,4,0.21052631578947367,0.029435854665211265,0.04878048780487805,0.18864284059500203,267,Travelpro > Travelpro > BEIS > Delsey > Monos > INUSA,"[Delsey] Monos offers practical organization through a zipped panel, compression pad, ballistic nylon straps, and well-placed pockets, but it does not mention phone charging, a weight indicator, bag strap, tracking-device storage, or external quick-access storage in the provided text."
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,current_2026,11,15,11-15,14,INUSA,1,1,6.0,0.16666666666666666,5,0.2,0,,0,0.0,0.029946464500998745,0.0,0.12265595956686642,267,Travelpro > Travelpro > BEIS > Delsey > Monos > INUSA,[INUSA]
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,original_2023_2024,11,15,11-15,15,Monos,1,2,9.0,0.1111111111111111,5,0.2,0,comparison_ready_evidence;overhead_bin_or_airline_fit;tradeoff_or_limitation,3,0.15789473684210525,0.02422571660055598,0.0,0.2253129795774211,329,Travelpro > Travelpro > Delsey > Delsey > BEIS > BEIS > INUSA > INUSA > Monos > Monos,"[Monos] A shopper should double-check those missing specifications before buying, especially for strict airline compliance. [Monos]"
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,original_2023_2024,11,15,11-15,15,BEIS,1,2,5.0,0.2,3,0.6,0,capacity_volume;cleaning_care;dimensions;durability_protection;lock_security;overhead_bin_or_airline_fit;sustainability;tradeoff_or_limitation;warranty_trial_return;weight;wheels_mobility,11,0.5789473684210527,0.07422790439197806,0.07246376811594203,0.3481712864466641,329,Travelpro > Travelpro > Delsey > Delsey > BEIS > BEIS > INUSA > INUSA > Monos > Monos,"[BEIS] However, the page leaves important questions about airline fit because it says to check airline guidelines, and shoppers should confirm the expanded depth, the meaning of the weight-limit indicator, and the apparent capacity wording because the text lists both “49 - 61 L” and “49-61LBS.” [BEIS]

INUSA gives helpful basics such as airline-fit language, measurements, weight, capacity, materials, water/scratch resistance, TSA lock, wheel system, and warranty length."
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,original_2023_2024,11,15,11-15,15,Travelpro,1,2,1.0,1.0,1,1.0,1,capacity_volume;comparison_ready_evidence;dimensions;durability_protection;electronics_convenience;expansion;lock_security;overhead_bin_or_airline_fit;packing_organization;sustainability;tradeoff_or_limitation;warranty_trial_return;weight,13,0.6842105263157895,0.09522218418175518,0.08196721311475409,0.5348482907333887,329,Travelpro > Travelpro > Delsey > Delsey > BEIS > BEIS > INUSA > INUSA > Monos > Monos,"[Travelpro] A shopper should still double-check the exact airline’s carry-on limits, especially if using the 2-inch expansion. [Travelpro]

Delsey is also strong because it provides exterior and interior dimensions, weight, volume, material, carry-on-fit language, a warning that airline restrictions vary, USB and organization features, warranty details, and durability claims such as the stronger zipper and corner protectors."
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,original_2023_2024,11,15,11-15,15,Delsey,1,2,3.0,0.3333333333333333,2,0.8,0,capacity_volume;cleaning_care;dimensions;electronics_convenience;expansion;material_shell;overhead_bin_or_airline_fit;packing_organization;sustainability;tradeoff_or_limitation;weight,11,0.5789473684210527,0.10177506749501201,0.11764705882352941,0.3871248793400757,329,Travelpro > Travelpro > Delsey > Delsey > BEIS > BEIS > INUSA > INUSA > Monos > Monos,"[Delsey] A shopper should double-check whether “Made with Recycled Materials” applies to the shell or another component, whether the Carry-On Plus size works for stricter or international airlines, and whether their own power bank is compatible. [Delsey]

BÉIS gives a lot of practical feature information, including metric exterior and interior dimensions, material breakdown, capacity, weight, care instructions, expansion, bag strap, weight-limit indicator, stain resistance, and included pouches."
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_11.txt,one_product_current,INUSA,current_2026,11,15,11-15,15,INUSA,1,2,7.0,0.14285714285714285,4,0.4,0,capacity_volume;cleaning_care;comparison_ready_evidence;dimensions;handle;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;sustainability;tradeoff_or_limitation;warranty_trial_return;weight;wheels_mobility,14,0.7368421052631579,0.08094308460110648,0.06153846153846154,0.3680259024417173,329,Travelpro > Travelpro > Delsey > Delsey > BEIS > BEIS > INUSA > INUSA > Monos > Monos,"[INUSA] A shopper should double-check exact airline limits because the page says “most” airlines rather than all airlines, and the exterior height is listed as 23.19 inches. [INUSA] Monos gives strong brand-style information on build, warranty, trial period, handle quality, shell material, lock, wheels, and interior organization, but the provided text does not include exact dimensions, weight, capacity, cleaning details, or sustainability details."
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_16.txt,one_product_current,INUSA,original_2023_2024,16,20,16-20,16,Monos,1,2,6.0,0.16666666666666666,5,0.2,0,lock_security;material_shell;overhead_bin_or_airline_fit;wheels_mobility,4,0.21052631578947367,0.19084842553076847,0.5263157894736842,0.3592223166851011,275,Travelpro > Delsey > INUSA > BEIS > BEIS > Monos > Monos,"[Monos] Monos does clearly market the product as a Carry-On, says it is designed to fit in the overhead bin of almost any flight, and lists an unbreakable polycarbonate shell, TSA-approved lock, and whisper-quiet wheels. [Monos]"
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_16.txt,one_product_current,INUSA,original_2023_2024,16,20,16-20,16,BEIS,1,2,4.0,0.25,4,0.4,0,capacity_volume;lock_security;overhead_bin_or_airline_fit;tradeoff_or_limitation;weight;wheels_mobility,6,0.3157894736842105,0.07157604024689031,0.0625,0.30351476945288686,275,Travelpro > Delsey > INUSA > BEIS > BEIS > Monos > Monos,"[BEIS] However, the lock is described as “TSA locks” rather than explicitly “TSA-approved” or “Travel Sentry-approved,” and the page recommends adhering to airline guidelines and checking airline weight-limit restrictions. [BEIS]

Monos should be approached cautiously for this checklist because the provided product-page text does not give enough information on capacity or weight, and it does not explicitly call the wheels spinner wheels."
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_16.txt,one_product_current,INUSA,original_2023_2024,16,20,16-20,16,Travelpro,1,1,1.0,1.0,1,1.0,1,capacity_volume;lock_security;material_shell;overhead_bin_or_airline_fit;wheels_mobility,5,0.2631578947368421,0.11141145984017592,0.17857142857142858,0.3850329185344512,275,Travelpro > Delsey > INUSA > BEIS > BEIS > Monos > Monos,"[Travelpro] Delsey is marketed as a Carry-On Plus Spinner, has a 100% polycarbonate shell, 360-degree spinner wheels, an integrated TSA-accepted lock, and 44 L of volume."
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_16.txt,one_product_current,INUSA,original_2023_2024,16,20,16-20,16,Delsey,1,1,2.0,0.5,2,0.8,0,capacity_volume;dimensions;lock_security;material_shell;overhead_bin_or_airline_fit;sustainability;weight;wheels_mobility,8,0.42105263157894735,0.06594344626851002,0.02631578947368421,0.28467991732387743,275,Travelpro > Delsey > INUSA > BEIS > BEIS > Monos > Monos,"[Delsey] INUSA is marketed as a 20-inch carry-on spinner, uses lightweight PC/ABS hard-flex material, has a 360-degree multiwheel system, TSA-approved locks plus a Travel Sentry-approved lock, and 37.72 L of capacity."
