comparison,mode,source_file_current,source_path,run_type,focal_current_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label_current,question_id,product,cited_current,ref_count_current,first_citation_index,first_citation_score_current,citation_position_proxy_current,citation_position_score_current,citation_share_of_voice_current,recommendation_rank_proxy_current,rank_score_proxy_current,top1_cited_flag_current,brand_mentioned_current,brand_mention_count_current,first_mention_index,first_mention_score_current,mention_share_of_voice_current,mention_position_proxy_current,mention_position_score_current,average_mention_position_proxy_current,top1_mentioned_flag,feature_categories,feature_count_current,feature_coverage_current,tfidf_product_answer_similarity_current,bigram_overlap_product_answer_current,pais_product_answer_influence_score_current,brand_context_sentiment_score_current,brand_context_positive_hits_current,brand_context_negative_hits_current,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences,cited_baseline,ref_count_baseline,first_citation_score_baseline,recommendation_rank_proxy_baseline,rank_score_proxy_baseline,top1_cited_flag_baseline,feature_count_baseline,feature_coverage_baseline,tfidf_product_answer_similarity_baseline,bigram_overlap_product_answer_baseline,pais_product_answer_influence_score_baseline,brand_mentioned_baseline,brand_mention_count_baseline,mention_share_of_voice_baseline,citation_share_of_voice_baseline,first_mention_score_baseline,mention_position_proxy_baseline,mention_position_score_baseline,average_mention_position_proxy_baseline,citation_position_proxy_baseline,citation_position_score_baseline,brand_context_sentiment_score_baseline,brand_context_positive_hits_baseline,brand_context_negative_hits_baseline,source_file_baseline,prompt_set_label_baseline,baseline_match_found,delta_cited,delta_ref_count,delta_first_citation_score,delta_recommendation_rank_proxy,delta_rank_score_proxy,delta_top1_cited_flag,delta_feature_count,delta_feature_coverage,delta_tfidf_product_answer_similarity,delta_bigram_overlap_product_answer,delta_pais_product_answer_influence_score,delta_brand_mentioned,delta_brand_mention_count,delta_mention_share_of_voice,delta_citation_share_of_voice,delta_first_mention_score,delta_mention_position_proxy,delta_mention_position_score,delta_average_mention_position_proxy,delta_citation_position_proxy,delta_citation_position_score,delta_brand_context_sentiment_score,delta_brand_context_positive_hits,delta_brand_context_negative_hits,delta_citation_rate,delta_mean_ref_count,rank_improvement_current_minus_baseline,delta_top1_cited_share,delta_pais
01_2023_2024_original_vs_2026_current,one_product_current,century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\century_1.txt,one_product_current,Century,current_2026,1,5,1-5,2,Century,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,118,BR > BR > July,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01_2023_2024_original_vs_2026_current,one_product_current,century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\century_1.txt,one_product_current,Century,current_2026,1,5,1-5,3,Century,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,129,Rimowa > Away > July,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01_2023_2024_original_vs_2026_current,one_product_current,century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\century_1.txt,one_product_current,Century,current_2026,1,5,1-5,4,Century,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,118,Away > BR > July,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01_2023_2024_original_vs_2026_current,one_product_current,century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\century_1.txt,one_product_current,Century,current_2026,1,5,1-5,5,Century,1,1,4.0,0.25,4,0.4,0.25,4,0.4,0,1,1,4.0,0.25,0.25,4,0.4,4,0,,0,0.0,0.10554626745073827,0.0,0.154442586823481,-1.0,0,1,201,Away > BR > July > Century,[Century],"The product-page texts do not provide enough information to guarantee that any suitcase will comply with every airline on every route, and Hartmann explicitly notes that carry-on size and weight allowances vary by airline.",1.0,1.0,0.25,4.0,0.4,0.0,5.0,0.2631578947368421,0.025305166291464575,0.058823529411764705,0.19984947495075936,1.0,1.0,0.125,0.2,0.14285714285714285,4.0,0.4,4.0,4.0,0.4,-0.2,2.0,3.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-0.2631578947368421,0.08024110115927369,-0.058823529411764705,-0.04540688812727836,0.0,0.0,0.125,0.04999999999999999,0.10714285714285715,0.0,0.0,0.0,0.0,0.0,-0.8,-2.0,-2.0,0.0,0.0,0.0,0.0,-0.04540688812727836
01_2023_2024_original_vs_2026_current,one_product_current,century_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\century_11.txt,one_product_current,Century,current_2026,11,15,11-15,11,Century,1,1,4.0,0.25,4,0.4,0.2,4,0.4,0,1,2,4.0,0.25,0.2,4,0.4,4,0,overhead_bin_or_airline_fit;tradeoff_or_limitation,2,0.10526315789473684,0.044198930185593385,0.061224489795918366,0.17240942441878715,-0.42857142857142855,2,5,319,Away > BR > July > Century > Rimowa,"[Century] RIMOWA has the clearest possible size limitation because the page lists 21.7"" x 15.8"" x 9.1"" and does not provide airline-fit or overhead-bin language in the provided text, so it is the one I would be most cautious about for stricter carry-on rules.","The safest-looking options for reducing gate-check risk are Away, Briggs & Riley when compressed, July based on its airline-fit language, and Century when kept to its listed non-expanded size. Century lists 22"" x 14"" x 9"" overall dimensions, which looks like a conservative non-expanded carry-on size, but the page also says carry-on size and weight allowances vary by airline and the suitcase has 1.5"" expansion, so a shopper should double-check the size when expanded.",1.0,1.0,0.25,4.0,0.4,0.0,3.0,0.15789473684210525,0.03756188207291796,0.0,0.172424657116338,1.0,1.0,0.14285714285714285,0.2,0.16666666666666666,4.0,0.4,4.0,4.0,0.4,-0.5,1.0,3.0,baseline_11.txt,11-15,True,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.05263157894736842,0.006637048112675424,0.061224489795918366,-1.5232697550854324e-05,0.0,1.0,0.05714285714285716,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.07142857142857145,1.0,2.0,0.0,0.0,0.0,0.0,-1.5232697550854324e-05
01_2023_2024_original_vs_2026_current,one_product_current,century_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\century_11.txt,one_product_current,Century,current_2026,11,15,11-15,12,Century,1,1,5.0,0.2,5,0.2,0.16666666666666666,4,0.4,0,1,1,5.0,0.2,0.16666666666666666,4,0.4,4,0,cleaning_care;dimensions;durability_protection;material_shell;sustainability;tradeoff_or_limitation,6,0.3157894736842105,0.019857796102919833,0.0,0.19046278729075938,0.0,2,2,235,July > July > BR > Away > Century > Rimowa,"[Century] RIMOWA lists a polycarbonate outside and polyjacquard interior, but the provided text does not state stain resistance, scuff resistance, scratch resistance, water resistance, wipe-clean materials, or protective finishes.","Century says the exterior is durable 100% polycarbonate with metallic film, but the provided text does not state stain resistance, scuff resistance, scratch resistance, water resistance, or wipe-clean materials.",1.0,1.0,0.2,4.0,0.4,0.0,4.0,0.21052631578947367,0.02319527770865884,0.0,0.17007765203295985,1.0,1.0,0.16666666666666666,0.16666666666666666,0.2,4.0,0.4,4.0,5.0,0.2,0.0,2.0,2.0,baseline_11.txt,11-15,True,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.10526315789473684,-0.0033374816057390073,0.0,0.02038513525779953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02038513525779953
01_2023_2024_original_vs_2026_current,one_product_current,century_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\century_11.txt,one_product_current,Century,current_2026,11,15,11-15,13,Century,1,1,7.0,0.14285714285714285,7,0.0,0.14285714285714285,5,0.2,0,1,1,7.0,0.14285714285714285,0.14285714285714285,5,0.2,5,0,,0,0.0,0.10554626745073827,0.0,0.13301401539490953,-0.3333333333333333,1,2,245,Away > Away > BR > BR > July > Rimowa > Century,[Century],"Century lists a polycarbonate material and limited 10-year global warranty, but the provided text does not provide concrete sustainability or responsible-materials information.",1.0,1.0,0.16666666666666666,5.0,0.2,0.0,2.0,0.10526315789473684,0.02544506358228135,0.0,0.1428083109620703,1.0,1.0,0.14285714285714285,0.14285714285714285,0.16666666666666666,5.0,0.2,5.0,6.0,0.0,0.2,3.0,2.0,baseline_11.txt,11-15,True,0.0,0.0,-0.023809523809523808,0.0,0.0,0.0,-2.0,-0.10526315789473684,0.08010120386845691,0.0,-0.009794295567160771,0.0,0.0,0.0,0.0,-0.023809523809523808,0.0,0.0,0.0,1.0,0.0,-0.5333333333333333,-2.0,0.0,0.0,0.0,0.0,0.0,-0.009794295567160771
01_2023_2024_original_vs_2026_current,one_product_current,century_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\century_11.txt,one_product_current,Century,current_2026,11,15,11-15,14,Century,1,2,3.0,0.3333333333333333,3,0.6,0.2,3,0.6,0,1,1,7.0,0.14285714285714285,0.1,4,0.4,4,0,cleaning_care;durability_protection;handle;lock_security;overhead_bin_or_airline_fit;packing_organization;wheels_mobility,7,0.3684210526315789,0.050045579328861056,0.0,0.3170266597254213,0.3333333333333333,2,1,297,BR > July > Century > Away > Rimowa > Century > Away > BR > July > Rimowa,"[Century] Away is useful for simple packing and handling because it includes a compression system, three mesh pockets plus a hanging pocket, a water-resistant laundry bag, an underside grab handle, a TSA-approved combination lock, a luggage tag, and 360° smooth-gliding wheels. [Century] [Away] [Briggs & Riley] [July] [RIMOWA]","Century also supports charging because it has an integrated USB port, but the page says the battery is not included; it also has a removable garment sleeve, zippered pockets, 1.5"" expansion, a dual-stop pull handle, TSA lock, and spinner wheels.",1.0,1.0,0.3333333333333333,3.0,0.6,0.0,7.0,0.3684210526315789,0.08690716723082428,0.02631578947368421,0.24501301239353326,1.0,1.0,0.09090909090909091,0.14285714285714285,0.25,4.0,0.4,4.0,3.0,0.6,0.0,2.0,2.0,baseline_11.txt,11-15,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03686158790196323,-0.02631578947368421,0.07201364733188806,0.0,0.0,0.009090909090909094,0.05714285714285716,-0.10714285714285715,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,-1.0,0.0,1.0,0.0,0.0,0.07201364733188806
01_2023_2024_original_vs_2026_current,one_product_current,century_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\century_11.txt,one_product_current,Century,current_2026,11,15,11-15,15,Century,1,3,5.0,0.2,5,0.2,0.23076923076923078,5,0.2,0,1,3,5.0,0.2,0.23076923076923078,5,0.2,5,0,dimensions;electronics_convenience;overhead_bin_or_airline_fit;tradeoff_or_limitation,4,0.21052631578947367,0.05335035353798118,0.02127659574468085,0.34596682322719313,-0.3333333333333333,3,6,297,BR > Away > July > Rimowa > Century > BR > Century > July > Away > Rimowa > Century > July > BR,"[Century] Before buying, a shopper should double-check airline limits for each route, especially Briggs & Riley when expanded, Century when expanded, July’s 15"" width, Away’s 14.4"" width for stricter carriers, and RIMOWA’s 15.8"" width and 9.1"" depth. [Briggs & Riley] [Century] [July] [Away] [RIMOWA] A shopper should also double-check whether charging accessories are included or need to be purchased separately, because Century says the battery is not included, July says the Carry On includes a power bank, and Briggs & Riley describes a PowerPocket for storing a battery pack and phone rather than saying a battery is included. [Century] [July] [Briggs & Riley]","Century provides useful basics such as overall and interior dimensions, weight, material, USB port, TSA lock, expandability, and warranty term, but the provided text leaves important questions unanswered about expanded dimensions, battery purchase details, return policy, cleanability, sustainability, and specific airline fit beyond the general warning that allowances vary by airline. Before buying, a shopper should double-check airline limits for each route, especially Briggs & Riley when expanded, Century when expanded, July’s 15"" width, Away’s 14.4"" width for stricter carriers, and RIMOWA’s 15.8"" width and 9.1"" depth. A shopper should also double-check whether charging accessories are included or need to be purchased separately, because Century says the battery is not included, July says the Carry On includes a power bank, and Briggs & Riley describes a PowerPocket for storing a battery pack and phone rather than saying a battery is included.",1.0,2.0,0.16666666666666666,4.0,0.4,0.0,10.0,0.5263157894736842,0.043353095257678005,0.0,0.3139337769462724,1.0,2.0,0.18181818181818182,0.16666666666666666,0.2,4.0,0.4,4.0,6.0,0.0,0.38461538461538464,9.0,4.0,baseline_11.txt,11-15,True,0.0,1.0,0.033333333333333354,1.0,-0.2,0.0,-6.0,-0.3157894736842105,0.009997258280303171,0.02127659574468085,0.03203304628092074,0.0,1.0,0.04895104895104896,0.06410256410256412,0.0,1.0,-0.2,1.0,-1.0,0.2,-0.717948717948718,-6.0,2.0,0.0,1.0,-1.0,0.0,0.03203304628092074
01_2023_2024_original_vs_2026_current,one_product_current,century_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\century_16.txt,one_product_current,Century,current_2026,16,20,16-20,16,Century,1,2,3.0,0.3333333333333333,3,0.6,0.3333333333333333,3,0.6,0,1,2,6.0,0.16666666666666666,0.16666666666666666,3,0.6,3,0,capacity_volume;dimensions;lock_security;material_shell;overhead_bin_or_airline_fit;sustainability;tradeoff_or_limitation;weight;wheels_mobility,9,0.47368421052631576,0.06271810504505211,0.014705882352941176,0.3428196788005481,0.2,3,2,267,July > Away > Century > Century > Rimowa > BR,"[Century] Its internal dimensions could suggest roughly 39.5 L if treated as a simple box, but that is only a calculation from dimensions, not a stated usable capacity on the page. [Century]

Be cautious with RIMOWA Essential Lite Cabin because the page lists Cabin sizing, polycarbonate outside material, TSA-approved locks, a Multiwheel system, and 10.1 gal of volume, which is about 38 L if interpreted as U.S.","Be cautious with Hartmann Century if the 37 L capacity requirement must be explicitly stated, because the page gives carry-on language, hardside polycarbonate construction, double spinner wheels, and a recessed TSA lock, but it does not state a liter capacity.",1.0,2.0,0.2,4.0,0.4,0.0,9.0,0.47368421052631576,0.11368570371756137,0.12941176470588237,0.3435524142213245,1.0,2.0,0.2,0.2857142857142857,0.125,4.0,0.4,4.0,5.0,0.2,0.0,6.0,6.0,baseline_16.txt,16-20,True,0.0,0.0,0.1333333333333333,-1.0,0.19999999999999996,0.0,0.0,0.0,-0.05096759867250926,-0.11470588235294119,-0.0007327354207763981,0.0,0.0,-0.033333333333333354,0.047619047619047616,0.04166666666666666,-1.0,0.19999999999999996,-1.0,-2.0,0.39999999999999997,0.2,-3.0,-4.0,0.0,0.0,1.0,0.0,-0.0007327354207763981
01_2023_2024_original_vs_2026_current,one_product_current,century_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\century_16.txt,one_product_current,Century,current_2026,16,20,16-20,17,Century,1,1,8.0,0.125,8,0.0,0.125,5,0.2,0,1,2,14.0,0.07142857142857142,0.13333333333333333,5,0.2,5,0,,0,0.0,0.10554626745073827,0.0,0.12944258682348098,0.0,1,1,298,Rimowa > Rimowa > Rimowa > July > July > Away > BR > Century,[Century],Hartmann Century cannot be ranked as cleanly because the page states dimensions and 7.3 lb weight but does not state liter capacity.,1.0,1.0,0.2,5.0,0.2,0.0,4.0,0.21052631578947367,0.021638167421813247,0.0,0.16976622997559074,1.0,1.0,0.08333333333333333,0.125,0.1111111111111111,5.0,0.2,5.0,5.0,0.2,0.7142857142857143,6.0,1.0,baseline_16.txt,16-20,True,0.0,0.0,-0.07500000000000001,0.0,0.0,0.0,-4.0,-0.21052631578947367,0.08390810002892501,0.0,-0.04032364315210976,0.0,1.0,0.05,0.0,-0.03968253968253968,0.0,0.0,0.0,3.0,-0.2,-0.7142857142857143,-5.0,0.0,0.0,0.0,0.0,0.0,-0.04032364315210976
01_2023_2024_original_vs_2026_current,one_product_current,century_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\century_16.txt,one_product_current,Century,current_2026,16,20,16-20,18,Century,1,3,6.0,0.16666666666666666,6,0.0,0.1875,4,0.4,0,1,10,8.0,0.125,0.3225806451612903,4,0.4,4,0,comparison_ready_evidence;electronics_convenience;overhead_bin_or_airline_fit;price_value;tradeoff_or_limitation;warranty_trial_return;weight;wheels_mobility,8,0.42105263157894735,0.06322968206287997,0.03260869565217391,0.38508110040952487,-0.2,2,3,511,Away > Away > BR > July > Away > Century > Rimowa > BR > July > BR > Rimowa > July > Century > BR > Century > Rimowa,"[Away] [Century] [RIMOWA] [Briggs & Riley] July’s price is not provided in the uploaded product-page text, so the page does not provide enough information to judge it for budget shoppers. [Century] Briggs & Riley may suit travelers who already carry their own battery pack because its PowerPocket stores a battery pack and cell phone for charging on the go. [Century] RIMOWA may also appeal to premium design shoppers because the page presents the Essential Lite Cabin in Black Gloss with a high-end Multiwheel system and lifetime guarantee, but the uploaded text gives fewer style details than Hartmann.","For budget shoppers, Away and Hartmann Century look more approachable than RIMOWA or Briggs & Riley based on the provided prices, because Away is listed at $275 and Hartmann Century is listed at $300, while RIMOWA is $700 and Briggs & Riley is $699. Hartmann Century is also relevant for tech-friendly shoppers because it has a recessed TSA lock with a USB port, though the page says the battery is not included. For style-focused travelers, Hartmann Century is the most obvious match because the page emphasizes distinctive hardside style, a signature Hartmann print, sophisticated colors, metallic film, and an iconic leather-wrapped top carry handle. RIMOWA may also appeal to premium design shoppers because the page presents the Essential Lite Cabin in Black Gloss with a high-end Multiwheel system and lifetime guarantee, but the uploaded text gives fewer style details than Hartmann.",1.0,2.0,0.3333333333333333,2.0,0.8,0.0,12.0,0.631578947368421,0.0928417818303984,0.04807692307692308,0.38542901763463566,1.0,3.0,0.17647058823529413,0.18181818181818182,0.3333333333333333,2.0,0.8,2.0,3.0,0.6,0.42857142857142855,5.0,2.0,baseline_16.txt,16-20,True,0.0,1.0,-0.16666666666666666,2.0,-0.4,0.0,-4.0,-0.21052631578947367,-0.029612099767518427,-0.015468227424749167,-0.00034791722511079426,0.0,7.0,0.14611005692599618,0.005681818181818177,-0.20833333333333331,2.0,-0.4,2.0,3.0,-0.6,-0.6285714285714286,-3.0,1.0,0.0,1.0,-2.0,0.0,-0.00034791722511079426
01_2023_2024_original_vs_2026_current,one_product_current,century_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\century_16.txt,one_product_current,Century,current_2026,16,20,16-20,19,Century,1,2,1.0,1.0,1,1.0,0.16666666666666666,1,1.0,1,1,2,1.0,1.0,0.16666666666666666,1,1.0,1,1,electronics_convenience;lock_security;overhead_bin_or_airline_fit;tradeoff_or_limitation;weight,5,0.2631578947368421,0.07841964670060335,0.030927835051546393,0.43962135021188775,-0.2727272727272727,4,7,351,Century > Century > July > July > Rimowa > Rimowa > Away > Away > July > BR > BR > BR,"[Century] It may also be weaker for tech travelers who expect charging hardware to be included because the page says the TSA lock has a USB port but the battery is not included. [Century]

I would not recommend July Carry On Original for shoppers who need a clearly available item immediately if they are choosing the shown Navy limited-edition version, because the page displays “PREORDER.” [July] It may also be less appealing for ultra-light minimalists than July’s own Essential variant because the page shows the Original with power bank at 3.4 kg while the Essential is shown with no power bank at 3 kg.","I would not recommend Hartmann Century for shoppers who need an explicitly stated liter capacity before buying, because the page gives dimensions and weight but does not list capacity.",1.0,2.0,0.5,2.0,0.8,0.0,6.0,0.3157894736842105,0.05868619989573249,0.13131313131313133,0.361258771079625,1.0,2.0,0.2857142857142857,0.3333333333333333,0.5,2.0,0.8,2.0,2.0,0.8,-0.3,7.0,13.0,baseline_16.txt,16-20,True,0.0,0.0,0.5,-1.0,0.19999999999999996,1.0,-1.0,-0.05263157894736842,0.01973344680487086,-0.10038529626158493,0.07836257913226274,0.0,0.0,-0.11904761904761904,-0.16666666666666666,0.5,-1.0,0.19999999999999996,-1.0,-1.0,0.19999999999999996,0.027272727272727282,-3.0,-6.0,0.0,0.0,1.0,1.0,0.07836257913226274
01_2023_2024_original_vs_2026_current,one_product_current,century_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\century_16.txt,one_product_current,Century,current_2026,16,20,16-20,20,Century,1,3,7.0,0.14285714285714285,7,0.0,0.3333333333333333,5,0.2,0,1,4,10.0,0.1,0.3076923076923077,5,0.2,5,0,capacity_volume;comparison_ready_evidence;price_value;tradeoff_or_limitation,4,0.21052631578947367,0.09821214769056227,0.21739130434782608,0.3729278169196097,-0.09090909090909091,5,6,347,Away > BR > July > July > Rimowa > Rimowa > Century > Century > Century,[Century] Hartmann Century is harder to compare on packing value because the page does not state capacity in liters. [Century] The review presentation also feels less clear because the provided text shows both “4.9 out of 5 Customer Rating” and “3.9 out of 5 stars” with 59 reviews. [Century],"Hartmann Century is useful but less complete for comparison because it gives price, review information, carry-on dimensions, weight, hardside polycarbonate material, TSA lock, USB port, expansion, garment sleeve, pockets, spinner-wheel details, warranty, and an airline-allowance caveat. Hartmann Century is harder to compare on packing value because the page does not state capacity in liters.",1.0,2.0,0.09090909090909091,5.0,0.2,0.0,3.0,0.15789473684210525,0.09655780111273564,0.18518518518518517,0.2635167702172308,1.0,2.0,0.14285714285714285,0.16666666666666666,0.07692307692307693,5.0,0.2,5.0,11.0,0.0,0.14285714285714285,4.0,3.0,baseline_16.txt,16-20,True,0.0,1.0,0.05194805194805194,0.0,0.0,0.0,1.0,0.05263157894736842,0.0016543465778266347,0.032206119162640906,0.10941104670237889,0.0,2.0,0.16483516483516486,0.16666666666666666,0.023076923076923078,0.0,0.0,0.0,-4.0,0.0,-0.23376623376623376,1.0,3.0,0.0,1.0,0.0,0.0,0.10941104670237889
01_2023_2024_original_vs_2026_current,one_product_current,century_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\century_6.txt,one_product_current,Century,current_2026,6,10,6-10,6,Century,1,2,1.0,1.0,1,1.0,0.6666666666666666,1,1.0,1,1,3,1.0,1.0,0.75,1,1.0,1,1,capacity_volume;dimensions;expansion;overhead_bin_or_airline_fit;tradeoff_or_limitation;trip_length;weight,7,0.3684210526315789,0.13802079215420995,0.20689655172413793,0.49898951838244515,0.3333333333333333,4,2,149,Century > Century > Away,"[Hartmann] The travel-size caution is that the page lists overall dimensions of 22"" H x 14"" L x 9"" W and separately notes 1.5"" expansion, while also warning that carry-on size and weight allowances vary by airline. [Hartmann] If the 3-5 day trip timing is your top priority and you do not need expansion, Away is the clearest trip-length match because its Carry-On is marked for 3-5 days and 5-7 outfits, and it is said to fit overhead on most major airlines.","For a stylish overpacker, I would recommend the Hartmann Century Deluxe Carry-On if you want extra room while staying within a product marketed as a carry-on: it is described as a distinctive hardside carry-on with a signature Hartmann print, metallic film, leather-wrapped top handle, spacious zippered organization, a garment sleeve, and 1.5"" expansion.",1.0,3.0,1.0,1.0,1.0,1.0,7.0,0.3684210526315789,0.12803950364221925,0.20238095238095238,0.5796492541119025,1.0,3.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,6.0,3.0,baseline_6.txt,6-10,True,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009981288511990705,0.004515599343185545,-0.08065973572945734,0.0,0.0,0.0,-0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.0,0.0,0.0,-0.08065973572945734
01_2023_2024_original_vs_2026_current,one_product_current,century_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\century_6.txt,one_product_current,Century,current_2026,6,10,6-10,7,Century,1,1,6.0,0.16666666666666666,6,0.0,0.14285714285714285,3,0.6,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.03317390825669598,0.0,0.12330144831800587,0.0,0,0,132,BR > BR > BR > BR > Away > Century > Rimowa,[Briggs & Riley] [Away] [Hartmann] [RIMOWA],,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,1.0,1.0,0.16666666666666666,-3.0,0.6,0.0,0.0,0.0,0.03317390825669598,0.0,0.12330144831800587,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.12330144831800587
