comparison,mode,source_file_geo,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label_geo,question_id,product,cited_geo,ref_count_geo,first_citation_index,first_citation_score_geo,citation_position_proxy_geo,citation_position_score_geo,citation_share_of_voice_geo,recommendation_rank_proxy_geo,rank_score_proxy_geo,top1_cited_flag_geo,brand_mentioned_geo,brand_mention_count_geo,first_mention_index,first_mention_score_geo,mention_share_of_voice_geo,mention_position_proxy_geo,mention_position_score_geo,average_mention_position_proxy_geo,top1_mentioned_flag,feature_categories,feature_count_geo,feature_coverage_geo,tfidf_product_answer_similarity_geo,bigram_overlap_product_answer_geo,pais_product_answer_influence_score_geo,brand_context_sentiment_score_geo,brand_context_positive_hits_geo,brand_context_negative_hits_geo,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences,cited_baseline,ref_count_baseline,first_citation_score_baseline,recommendation_rank_proxy_baseline,rank_score_proxy_baseline,top1_cited_flag_baseline,feature_count_baseline,feature_coverage_baseline,tfidf_product_answer_similarity_baseline,bigram_overlap_product_answer_baseline,pais_product_answer_influence_score_baseline,brand_mentioned_baseline,brand_mention_count_baseline,mention_share_of_voice_baseline,citation_share_of_voice_baseline,first_mention_score_baseline,mention_position_proxy_baseline,mention_position_score_baseline,average_mention_position_proxy_baseline,citation_position_proxy_baseline,citation_position_score_baseline,brand_context_sentiment_score_baseline,brand_context_positive_hits_baseline,brand_context_negative_hits_baseline,source_file_baseline,prompt_set_label_baseline,baseline_match_found,delta_cited,delta_ref_count,delta_first_citation_score,delta_recommendation_rank_proxy,delta_rank_score_proxy,delta_top1_cited_flag,delta_feature_count,delta_feature_coverage,delta_tfidf_product_answer_similarity,delta_bigram_overlap_product_answer,delta_pais_product_answer_influence_score,delta_brand_mentioned,delta_brand_mention_count,delta_mention_share_of_voice,delta_citation_share_of_voice,delta_first_mention_score,delta_mention_position_proxy,delta_mention_position_score,delta_average_mention_position_proxy,delta_citation_position_proxy,delta_citation_position_score,delta_brand_context_sentiment_score,delta_brand_context_positive_hits,delta_brand_context_negative_hits,delta_citation_rate,delta_mean_ref_count,rank_improvement_geo_minus_baseline,delta_top1_cited_share,delta_pais
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_1.txt,one_product_geo_rewrite,INUSA,geo_rewrite_2023_2024,1,5,1-5,2,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,133,Travelpro > Delsey > Monos,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_1.txt,one_product_geo_rewrite,INUSA,geo_rewrite_2023_2024,1,5,1-5,3,INUSA,1,1,4.0,0.25,4,0.4,0.25,4,0.4,0,1,2,4.0,0.25,0.3333333333333333,4,0.4,4,0,,0,0.0,0.024086624113841222,0.0,0.13815065815610159,1.0,3,0,127,Travelpro > BEIS > Delsey > INUSA,[Delsey] [INUSA],"Delsey and INUSA also provide easy-mobility features: Delsey has dual-density double-spinner wheels for smooth maneuverability and a quiet ride, while INUSA has four silent 360-degree spinner wheels for effortless mobility through airports, hotels, and travel connections.",0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,1.0,1.0,0.25,-2.0,0.4,0.0,0.0,0.0,0.024086624113841222,0.0,0.13815065815610159,1.0,2.0,0.3333333333333333,0.25,0.25,-2.0,0.4,-2.0,-2.0,0.4,1.0,3.0,0.0,1.0,1.0,2.0,0.0,0.13815065815610159
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_1.txt,one_product_geo_rewrite,INUSA,geo_rewrite_2023_2024,1,5,1-5,4,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,128,BEIS > Delsey > Monos > Travelpro,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_1.txt,one_product_geo_rewrite,INUSA,geo_rewrite_2023_2024,1,5,1-5,5,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,178,Travelpro > Travelpro > Monos > Delsey,,,1.0,1.0,0.16666666666666666,3.0,0.6,0.0,0.0,0.0,0.06163624144428317,0.0,0.12899391495552331,1.0,2.0,0.2,0.16666666666666666,0.1111111111111111,5.0,0.2,5.0,6.0,0.0,0.0,2.0,2.0,baseline_1.txt,1-5,True,-1.0,-1.0,-0.16666666666666666,3.0,-0.6,0.0,0.0,0.0,-0.06163624144428317,0.0,-0.12899391495552331,-1.0,-2.0,-0.2,-0.16666666666666666,-0.1111111111111111,1.0,-0.2,1.0,0.0,0.0,0.0,-2.0,-2.0,-1.0,-1.0,-3.0,0.0,-0.12899391495552331
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_11.txt,one_product_geo_rewrite,INUSA,geo_rewrite_2023_2024,11,15,11-15,11,INUSA,1,1,4.0,0.25,4,0.4,0.2,4,0.4,0,1,1,4.0,0.25,0.2,4,0.4,4,0,dimensions;handle;overhead_bin_or_airline_fit;tradeoff_or_limitation;weight;wheels_mobility,6,0.3157894736842105,0.028894235298620213,0.02,0.20527007512989948,-0.5,1,3,286,Monos > Travelpro > Delsey > INUSA > BEIS,"[INUSA]
BEIS provides exterior dimensions including wheel and handle and calls the bag carry-on-friendly, but it does not provide a specific airline-fit claim beyond recommending that shoppers follow airline guidelines and check weight limits, so stricter-airline shoppers should double-check both size and expanded depth before purchase.","INUSA gives a compact “20 inch” product name and says it is suitable for most major airlines, but its listed dimensions exclude wheels and the page tells shoppers to add 2 inches to the height to determine overall height, creating a possible size concern that should be checked with the airline.",1.0,1.0,0.14285714285714285,5.0,0.2,0.0,1.0,0.05263157894736842,0.0074656432847253745,0.0,0.12392420635118066,1.0,2.0,0.2,0.1111111111111111,0.14285714285714285,5.0,0.2,5.0,7.0,0.0,0.0,1.0,1.0,baseline_11.txt,11-15,True,0.0,0.0,0.10714285714285715,-1.0,0.2,0.0,5.0,0.2631578947368421,0.02142859201389484,0.02,0.08134586877871881,0.0,-1.0,0.0,0.0888888888888889,0.10714285714285715,-1.0,0.2,-1.0,-3.0,0.4,-0.5,0.0,2.0,0.0,0.0,1.0,0.0,0.08134586877871881
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_11.txt,one_product_geo_rewrite,INUSA,geo_rewrite_2023_2024,11,15,11-15,12,INUSA,1,1,3.0,0.3333333333333333,3,0.6,0.2,3,0.6,0,1,1,3.0,0.3333333333333333,0.2,3,0.6,3,0,cleaning_care;durability_protection;material_shell;tradeoff_or_limitation,4,0.21052631578947367,0.013269327334834416,0.0,0.1947591286248616,0.5,3,1,203,Travelpro > BEIS > INUSA > Delsey > Monos,"[INUSA]
Delsey gives some protective durability information, including a textured basketweave polycarbonate shell and shock-absorbing corner protectors that safeguard against wear and tear, but the provided text does not mention stain resistance, scuff resistance, scratch resistance, water resistance, or wipe-clean care.",INUSA provides useful durability and appearance-protection claims because its PC/ABS material has a micro diamond finish and the hard-flex construction is described as helping resist water and scratches.,1.0,2.0,0.3333333333333333,2.0,0.8,0.0,3.0,0.15789473684210525,0.034232664100114905,0.0,0.27175881352177733,1.0,2.0,0.2222222222222222,0.2222222222222222,0.3333333333333333,2.0,0.8,2.0,3.0,0.6,1.0,6.0,0.0,baseline_11.txt,11-15,True,0.0,-1.0,0.0,1.0,-0.20000000000000007,0.0,1.0,0.05263157894736842,-0.02096333676528049,0.0,-0.07699968489691572,0.0,-1.0,-0.0222222222222222,-0.0222222222222222,0.0,1.0,-0.20000000000000007,1.0,0.0,0.0,-0.5,-3.0,1.0,0.0,-1.0,-1.0,0.0,-0.07699968489691572
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_11.txt,one_product_geo_rewrite,INUSA,geo_rewrite_2023_2024,11,15,11-15,13,INUSA,1,1,7.0,0.14285714285714285,7,0.0,0.125,4,0.4,0,1,1,7.0,0.14285714285714285,0.125,4,0.4,4,0,,0,0.0,0.024086624113841222,0.0,0.11672208672753014,-1.0,0,1,176,Delsey > Delsey > Monos > BEIS > Delsey > BEIS > INUSA > Travelpro,[INUSA] [Travelpro],"INUSA and Travelpro provide durability-related material information, but the provided text does not give concrete sustainability-related information for those products.",1.0,1.0,0.14285714285714285,5.0,0.2,0.0,2.0,0.10526315789473684,0.009702211171860082,0.0,0.13489783571808128,1.0,2.0,0.2222222222222222,0.125,0.16666666666666666,5.0,0.2,5.0,7.0,0.0,-0.3333333333333333,1.0,2.0,baseline_11.txt,11-15,True,0.0,0.0,0.0,-1.0,0.2,0.0,-2.0,-0.10526315789473684,0.01438441294198114,0.0,-0.018175748990551147,0.0,-1.0,-0.09722222222222221,0.0,-0.023809523809523808,-1.0,0.2,-1.0,0.0,0.0,-0.6666666666666667,-1.0,-1.0,0.0,0.0,1.0,0.0,-0.018175748990551147
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_11.txt,one_product_geo_rewrite,INUSA,geo_rewrite_2023_2024,11,15,11-15,14,INUSA,1,2,5.0,0.2,5,0.2,0.2,5,0.2,0,1,1,6.0,0.16666666666666666,0.16666666666666666,5,0.2,5,0,electronics_convenience,1,0.05263157894736842,0.017853344125443035,0.0,0.22076365128122896,-1.0,0,1,290,Travelpro > BEIS > Delsey > Monos > INUSA > Monos > BEIS > Travelpro > Delsey > INUSA,"[INUSA]
None of the provided product-page texts mentions dedicated tracking-device storage. [Monos] [BEIS] [Travelpro] [Delsey] [INUSA]","INUSA covers basic travel convenience with four silent 360° spinner wheels, a TSA-approved combination lock, tie-down straps, ergonomic gel handles, side studs, and self-repairable oversized zippers, but it does not mention charging, a weight indicator, a bag strap, tracking-device storage, or quick-access storage.",1.0,1.0,0.2,5.0,0.2,0.0,1.0,0.05263157894736842,0.007067250745618748,0.0,0.13527309927193076,1.0,1.0,0.14285714285714285,0.14285714285714285,0.2,5.0,0.2,5.0,5.0,0.2,-1.0,0.0,1.0,baseline_11.txt,11-15,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010786093379824287,0.0,0.0854905520092982,0.0,0.0,0.023809523809523808,0.05714285714285716,-0.033333333333333354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0854905520092982
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_11.txt,one_product_geo_rewrite,INUSA,geo_rewrite_2023_2024,11,15,11-15,15,INUSA,1,1,5.0,0.2,5,0.2,0.14285714285714285,5,0.2,0,1,1,5.0,0.2,0.14285714285714285,5,0.2,5,0,capacity_volume;electronics_convenience;tradeoff_or_limitation;weight,4,0.21052631578947367,0.009084039954638745,0.0,0.16725540448215584,0.0,4,4,321,Travelpro > BEIS > Delsey > Monos > INUSA > Travelpro > BEIS,"[INUSA]
For Travelpro, shoppers should double-check the fully expanded size before flying, confirm power-bank compatibility because the power bank is not included, and clarify the apparent size-chart differences where the provided text lists both 7.9-pound/39-liter and 8.1-pound/45-liter values.","INUSA gives useful basics such as material, weight, listed dimensions, wheel and lock details, handles, zippers, and an airline-suitability claim, but shoppers should double-check overall dimensions including wheels and handles, specific airline fit, warranty or return policy, capacity, care instructions, and sustainability information.",1.0,3.0,0.16666666666666666,5.0,0.2,0.0,7.0,0.3684210526315789,0.023877055535988644,0.0,0.3617929549668468,1.0,3.0,0.2,0.25,0.16666666666666666,5.0,0.2,5.0,6.0,0.0,0.2857142857142857,9.0,5.0,baseline_11.txt,11-15,True,0.0,-2.0,0.033333333333333354,0.0,0.0,0.0,-3.0,-0.15789473684210525,-0.014793015581349898,0.0,-0.19453755048469099,0.0,-2.0,-0.05714285714285716,-0.10714285714285715,0.033333333333333354,0.0,0.0,0.0,-1.0,0.2,-0.2857142857142857,-5.0,-1.0,0.0,-2.0,0.0,0.0,-0.19453755048469099
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_16.txt,one_product_geo_rewrite,INUSA,geo_rewrite_2023_2024,16,20,16-20,16,INUSA,1,2,4.0,0.25,4,0.4,0.2222222222222222,4,0.4,0,1,2,7.0,0.14285714285714285,0.16666666666666666,4,0.4,4,0,capacity_volume;dimensions;lock_security;material_shell;overhead_bin_or_airline_fit;tradeoff_or_limitation;weight;wheels_mobility,8,0.42105263157894735,0.10969864944827039,0.14,0.34381692287211024,-0.3333333333333333,3,6,288,BEIS > Travelpro > Delsey > INUSA > Monos > Travelpro > Delsey > BEIS > INUSA,"[INUSA]
I would be cautious about Monos because the provided page describes it as a Carry-On with a polycarbonate shell, TSA-approved lock, and whisper-quiet wheels, but it does not provide capacity, weight, dimensions, or explicit spinner/360-degree wheel language in the supplied text. [Travelpro] [Delsey] [BEIS] [INUSA]","I would be cautious about INUSA only because the page does not provide capacity; otherwise, it is described as a hardside carry-on with four silent 360° spinner wheels, a built-in TSA-approved combination lock, and a Travel Sentry Approved lock. For airline-fit caution, Travelpro says the fully expanded carry-on may not meet airline restrictions, Delsey says size and weight restrictions vary by airline, BEIS recommends adhering to airline guidelines and checking airline weight restrictions, and INUSA says its listed dimensions do not include wheels and to add 2 inches to height for overall height.",1.0,1.0,0.2,5.0,0.2,0.0,0.0,0.0,0.06163624144428317,0.0,0.13566058162218997,1.0,1.0,0.125,0.2,0.125,5.0,0.2,5.0,5.0,0.2,0.0,1.0,1.0,baseline_16.txt,16-20,True,0.0,1.0,0.04999999999999999,-1.0,0.2,0.0,8.0,0.42105263157894735,0.04806240800398722,0.14,0.20815634124992027,0.0,1.0,0.04166666666666666,0.0222222222222222,0.01785714285714285,-1.0,0.2,-1.0,-1.0,0.2,-0.3333333333333333,2.0,5.0,0.0,1.0,1.0,0.0,0.20815634124992027
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_16.txt,one_product_geo_rewrite,INUSA,geo_rewrite_2023_2024,16,20,16-20,17,INUSA,1,1,9.0,0.1111111111111111,9,0.0,0.1,4,0.4,0,1,2,9.0,0.1111111111111111,0.16666666666666666,4,0.4,4,0,,0,0.0,0.024086624113841222,0.0,0.1103728803783238,0.0,3,3,296,BEIS > BEIS > Travelpro > Delsey > BEIS > BEIS > Delsey > Travelpro > INUSA > Monos,[INUSA] [Monos],INUSA and Monos cannot be fairly ranked for capacity-to-weight tradeoff from the provided text because INUSA does not list capacity and Monos does not list capacity or weight.,1.0,1.0,0.2,4.0,0.4,0.0,4.0,0.21052631578947367,0.01987114753581226,0.0,0.16941282599839053,1.0,1.0,0.16666666666666666,0.16666666666666666,0.2,4.0,0.4,4.0,5.0,0.2,-0.42857142857142855,2.0,5.0,baseline_16.txt,16-20,True,0.0,0.0,-0.0888888888888889,0.0,0.0,0.0,-4.0,-0.21052631578947367,0.004215476578028961,0.0,-0.05903994562006673,0.0,1.0,0.0,-0.06666666666666665,-0.0888888888888889,0.0,0.0,0.0,4.0,-0.2,0.42857142857142855,1.0,-2.0,0.0,0.0,0.0,0.0,-0.05903994562006673
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_16.txt,one_product_geo_rewrite,INUSA,geo_rewrite_2023_2024,16,20,16-20,18,INUSA,1,1,4.0,0.25,4,0.4,0.125,3,0.6,0,1,1,4.0,0.25,0.1111111111111111,3,0.6,3,0,durability_protection;electronics_convenience;lock_security;material_shell;packing_organization;wheels_mobility,6,0.3157894736842105,0.06064536043456685,0.037037037037037035,0.2141758557126444,1.0,3,0,355,Travelpro > Travelpro > BEIS > INUSA > Delsey > Monos > Travelpro > Delsey,"[INUSA]
Delsey is the best match for style-focused travelers who still want strong security and organization because the page emphasizes the CHATELET AIR design, textured basketweave polycarbonate shell with vegan leather trim, corner protectors, TSA-accepted lock, SECURITECH zipper, antimicrobial lining, mesh pockets, laundry bag, shoe bag, USB port, and dual-density spinner wheels.","INUSA is the best match for budget shoppers or light basic-travel shoppers because the page shows a sale price of $119.99, an additional 40% off code, free shipping, 5.9 lb weight, PC/ABS hard-flex construction, four 360° spinner wheels, and TSA/Travel Sentry lock security.",1.0,2.0,0.2,3.0,0.6,0.0,7.0,0.3684210526315789,0.0651898097475327,0.04938271604938271,0.3007962465498964,1.0,1.0,0.16666666666666666,0.2,0.3333333333333333,3.0,0.6,3.0,5.0,0.2,0.6666666666666666,10.0,2.0,baseline_16.txt,16-20,True,0.0,-1.0,0.04999999999999999,0.0,0.0,0.0,-1.0,-0.05263157894736842,-0.004544449312965854,-0.012345679012345678,-0.08662039083725201,0.0,0.0,-0.05555555555555555,-0.07500000000000001,-0.08333333333333331,0.0,0.0,0.0,-1.0,0.2,0.33333333333333337,-7.0,-2.0,0.0,-1.0,0.0,0.0,-0.08662039083725201
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_16.txt,one_product_geo_rewrite,INUSA,geo_rewrite_2023_2024,16,20,16-20,19,INUSA,1,2,5.0,0.2,5,0.2,0.3333333333333333,5,0.2,0,1,2,6.0,0.16666666666666666,0.2857142857142857,5,0.2,5,0,dimensions;wheels_mobility,2,0.10526315789473684,0.11283358258839514,0.23076923076923078,0.2849013993786777,-0.14285714285714285,3,4,264,Monos > BEIS > Travelpro > Delsey > INUSA > INUSA,"[INUSA]
I would also be cautious with INUSA for shoppers comparing strict total exterior height, because the page says its luggage dimensions do not include the wheels and to add 2 inches to the height to determine overall height. [INUSA]","I would not recommend INUSA for a shopper whose checklist requires confirming at least about 37 L of capacity, because the provided page gives weight and dimensions but does not state capacity. I would also be cautious with INUSA for shoppers comparing strict total exterior height, because the page says its luggage dimensions do not include the wheels and to add 2 inches to the height to determine overall height.",1.0,2.0,0.16666666666666666,4.0,0.4,0.0,6.0,0.3157894736842105,0.09888909199172573,0.13432835820895522,0.3030849668665305,1.0,1.0,0.2,0.2222222222222222,0.25,4.0,0.4,4.0,6.0,0.0,0.0,4.0,4.0,baseline_16.txt,16-20,True,0.0,0.0,0.033333333333333354,1.0,-0.2,0.0,-4.0,-0.21052631578947367,0.013944490596669412,0.09644087256027556,-0.018183567487852825,0.0,1.0,0.08571428571428569,0.1111111111111111,-0.08333333333333334,1.0,-0.2,1.0,-1.0,0.2,-0.14285714285714285,-1.0,0.0,0.0,0.0,-1.0,0.0,-0.018183567487852825
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_16.txt,one_product_geo_rewrite,INUSA,geo_rewrite_2023_2024,16,20,16-20,20,INUSA,1,3,5.0,0.2,5,0.2,0.23076923076923078,4,0.4,0,1,3,5.0,0.2,0.23076923076923078,4,0.4,4,0,capacity_volume;comparison_ready_evidence;dimensions;lock_security;material_shell;packing_organization;sustainability;tradeoff_or_limitation;warranty_trial_return,9,0.47368421052631576,0.07675526389097397,0.06060606060606061,0.4091788039743671,0.29411764705882354,11,6,374,Travelpro > Delsey > BEIS > BEIS > INUSA > INUSA > Monos > Monos > Travelpro > Delsey > BEIS > INUSA > Monos,"[INUSA]
INUSA is less complete for comparison because it does not state capacity, even though capacity is important for comparing carry-ons. [INUSA]
Monos has strong trust and brand-positioning signals, including a 4.9 out of 5 rating based on 1,355 reviews, limited lifetime warranty, 100-day trial, free shipping, premium materials, TSA-approved lock, polycarbonate shell, and interior organization language. [Travelpro] [Delsey] [BEIS] [INUSA] [Monos]","INUSA gives helpful basics such as sale price, weight, dimensions, PC/ABS material, 360° spinner wheels, TSA-approved and Travel Sentry Approved lock language, interior lining, tie-down straps, handles, and a caveat that dimensions exclude wheels. INUSA is less complete for comparison because it does not state capacity, even though capacity is important for comparing carry-ons. Overall, the easiest pages to compare before buying are Travelpro and Delsey, BEIS is highly informative but has a unit-confusion caveat, INUSA is useful for budget/basic specs but missing capacity, and Monos feels the least spec-complete despite strong trust and design language.",1.0,2.0,0.14285714285714285,5.0,0.2,0.0,6.0,0.3157894736842105,0.07348798616003008,0.07317073170731707,0.28406919696304095,1.0,1.0,0.2,0.25,0.2,5.0,0.2,5.0,7.0,0.0,0.14285714285714285,4.0,3.0,baseline_16.txt,16-20,True,0.0,1.0,0.05714285714285716,-1.0,0.2,0.0,3.0,0.15789473684210525,0.0032672777309438877,-0.012564671101256461,0.12510960701132617,0.0,2.0,0.03076923076923077,-0.019230769230769218,0.0,-1.0,0.2,-1.0,-2.0,0.2,0.1512605042016807,7.0,3.0,0.0,1.0,1.0,0.0,0.12510960701132617
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,geo_rewrite_2023_2024,6,10,6-10,6,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,169,BEIS > BEIS > Delsey,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,geo_rewrite_2023_2024,6,10,6-10,7,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,155,Travelpro > Travelpro > Travelpro,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
