comparison,mode,source_file_geo,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label_geo,question_id,product,cited_geo,ref_count_geo,first_citation_index,first_citation_score_geo,citation_position_proxy_geo,citation_position_score_geo,citation_share_of_voice_geo,recommendation_rank_proxy_geo,rank_score_proxy_geo,top1_cited_flag_geo,brand_mentioned_geo,brand_mention_count_geo,first_mention_index,first_mention_score_geo,mention_share_of_voice_geo,mention_position_proxy_geo,mention_position_score_geo,average_mention_position_proxy_geo,top1_mentioned_flag,feature_categories,feature_count_geo,feature_coverage_geo,tfidf_product_answer_similarity_geo,bigram_overlap_product_answer_geo,pais_product_answer_influence_score_geo,brand_context_sentiment_score_geo,brand_context_positive_hits_geo,brand_context_negative_hits_geo,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences,cited_current,ref_count_current,first_citation_score_current,recommendation_rank_proxy_current,rank_score_proxy_current,top1_cited_flag_current,feature_count_current,feature_coverage_current,tfidf_product_answer_similarity_current,bigram_overlap_product_answer_current,pais_product_answer_influence_score_current,brand_mentioned_current,brand_mention_count_current,mention_share_of_voice_current,citation_share_of_voice_current,first_mention_score_current,mention_position_proxy_current,mention_position_score_current,average_mention_position_proxy_current,citation_position_proxy_current,citation_position_score_current,brand_context_sentiment_score_current,brand_context_positive_hits_current,brand_context_negative_hits_current,source_file_current,prompt_set_label_current,current_baseline_match_found,delta_cited,delta_ref_count,delta_first_citation_score,delta_recommendation_rank_proxy,delta_rank_score_proxy,delta_top1_cited_flag,delta_feature_count,delta_feature_coverage,delta_tfidf_product_answer_similarity,delta_bigram_overlap_product_answer,delta_pais_product_answer_influence_score,delta_brand_mentioned,delta_brand_mention_count,delta_mention_share_of_voice,delta_citation_share_of_voice,delta_first_mention_score,delta_mention_position_proxy,delta_mention_position_score,delta_average_mention_position_proxy,delta_citation_position_proxy,delta_citation_position_score,delta_brand_context_sentiment_score,delta_brand_context_positive_hits,delta_brand_context_negative_hits,delta_citation_rate,delta_mean_ref_count,rank_improvement_geo_minus_current,delta_top1_cited_share,delta_pais
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/delsey_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\delsey_6.txt,one_product_geo_rewrite_against_current,Delsey,geo_rewrite_2023_2024,6,10,6-10,10,Delsey,1,1,6.0,0.16666666666666666,6,0.0,0.16666666666666666,2,0.8,0,1,2,3.0,0.3333333333333333,0.5,2,0.8,2,0,,0,0.0,0.09959786628025848,0.0,0.13658623992271837,-1.0,0,1,177,Travelpro > Travelpro > Travelpro > Travelpro > Travelpro > Delsey,[Delsey],"Delsey is a secondary tech-friendly option because it has a USB port, dual compartments, compression straps, mesh zippered pockets, and included laundry and shoe bags, but the provided Delsey page does not mention a tracking-device sleeve or water-resistant pocket.",1.0,1.0,0.2,2.0,0.8,0.0,0.0,0.0,0.040811374242487625,0.0,0.13149560818183087,1.0,1.0,0.3333333333333333,0.16666666666666666,0.5,2.0,0.8,2.0,5.0,0.2,-1.0,0.0,1.0,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,0.0,-0.033333333333333354,0.0,0.0,0.0,0.0,0.0,0.05878649203777085,0.0,0.005090631740887502,0.0,1.0,0.16666666666666669,0.0,-0.16666666666666669,0.0,0.0,0.0,1.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005090631740887502
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_1.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,1,5,1-5,1,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,131,Delsey > Delsey > Monos,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_curr/baseline_1_curr.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_1.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,1,5,1-5,2,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,115,Travelpro > Monos > Delsey,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_curr/baseline_1_curr.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_1.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,1,5,1-5,3,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,101,Travelpro > Travelpro > Delsey,,,1.0,1.0,0.25,3.0,0.6,0.0,0.0,0.0,0.029946464500998745,0.0,0.1393226262335331,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,3.0,0.6,3.0,4.0,0.4,1.0,2.0,0.0,baseline_curr/baseline_1_curr.txt,1-5,True,-1.0,-1.0,-0.25,3.0,-0.6,0.0,0.0,0.0,-0.029946464500998745,0.0,-0.1393226262335331,-1.0,-1.0,-0.3333333333333333,-0.25,-0.3333333333333333,3.0,-0.6,3.0,2.0,-0.4,-1.0,-2.0,0.0,-1.0,-1.0,-3.0,0.0,-0.1393226262335331
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_1.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,1,5,1-5,4,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,125,BEIS > BEIS > Travelpro > Monos,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_curr/baseline_1_curr.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_1.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,1,5,1-5,5,INUSA,1,1,5.0,0.2,5,0.2,0.2,4,0.4,0,1,1,6.0,0.16666666666666666,0.16666666666666666,4,0.4,4,0,,0,0.0,0.05359295159064163,0.0,0.13405192365146165,0.0,2,2,219,Monos > Travelpro > Travelpro > BEIS > INUSA,[INUSA],"INUSA includes a TSA-approved combination lock and says it is suitable for most major airlines, but the provided page text does not include warranty, return, or trial details, and it notes that the listed dimensions do not include wheels and that 2 in.",1.0,1.0,0.14285714285714285,5.0,0.2,0.0,0.0,0.0,0.029946464500998745,0.0,0.11789405480496165,1.0,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,5.0,0.2,5.0,7.0,0.0,0.3333333333333333,2.0,1.0,baseline_curr/baseline_1_curr.txt,1-5,True,0.0,0.0,0.05714285714285716,-1.0,0.2,0.0,0.0,0.0,0.023646487089642888,0.0,0.0161578688465,0.0,0.0,0.023809523809523808,0.05714285714285716,0.023809523809523808,-1.0,0.2,-1.0,-2.0,0.2,-0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0161578688465
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_11.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,11,15,11-15,11,INUSA,1,2,6.0,0.16666666666666666,6,0.0,0.2857142857142857,5,0.2,0,1,2,6.0,0.16666666666666666,0.2857142857142857,5,0.2,5,0,overhead_bin_or_airline_fit;tradeoff_or_limitation,2,0.10526315789473684,0.0389604485375112,0.2,0.25884472128644964,-1.0,0,3,298,Monos > Travelpro > Travelpro > BEIS > Delsey > INUSA > INUSA,"[INUSA]
INUSA does say it is suitable for most major airlines, but the provided text does not name specific airlines or confirm sizer-bin testing. [INUSA]","INUSA has possible size limitations because the listed dimensions are 13.78"" W x 8.66"" D x 23.19"" H and the page says the dimensions do not include wheels, so shoppers should add 2"" to the height to determine the overall height. INUSA does say it is suitable for most major airlines, but the provided text does not name specific airlines or confirm sizer-bin testing.",1.0,1.0,0.5,2.0,0.8,0.0,1.0,0.05263157894736842,0.017059613614115947,0.043478260869565216,0.203793310976065,1.0,1.0,0.2,0.2,0.5,2.0,0.8,2.0,2.0,0.8,0.5,3.0,1.0,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,1.0,-0.33333333333333337,3.0,-0.6000000000000001,0.0,1.0,0.05263157894736842,0.02190083492339525,0.1565217391304348,0.05505141031038463,0.0,1.0,0.08571428571428569,0.08571428571428569,-0.33333333333333337,3.0,-0.6000000000000001,3.0,4.0,-0.8,-1.5,-3.0,2.0,0.0,1.0,-3.0,0.0,0.05505141031038463
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_11.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,11,15,11-15,12,INUSA,1,2,6.0,0.16666666666666666,6,0.0,0.16666666666666666,4,0.4,0,1,2,6.0,0.16666666666666666,0.16666666666666666,4,0.4,4,0,cleaning_care;durability_protection;material_shell;sustainability;tradeoff_or_limitation,5,0.2631578947368421,0.018918513215217682,0.022727272727272728,0.2598243724995029,0.6666666666666666,5,1,260,Monos > Monos > Travelpro > Travelpro > BEIS > INUSA > Delsey > Monos > Travelpro > BEIS > INUSA > Delsey,"[INUSA]
Delsey mentions corner protection, a 100% polycarbonate material, and eco-friendly designs made to be durable and resistant, but the provided text does not give specific stain-resistance, scuff-resistance, scratch-resistance, water-resistance, wipe-clean, or detailed cleaning instructions. [Monos] [Travelpro] [BEIS] [INUSA] [Delsey]","INUSA mentions a lightweight PC/ABS-engineered material with a micro diamond finish, and says the hard-flex construction offers strength and durability while helping resist water and scratches. For easy cleaning and long-term appearance, Monos and Travelpro provide the clearest support, while BEIS and INUSA provide useful but narrower claims, and Delsey leaves the most cleaning and surface-wear questions unanswered.",1.0,1.0,0.3333333333333333,3.0,0.6,0.0,4.0,0.21052631578947367,0.024007679179958268,0.0,0.19690679899388638,1.0,1.0,0.2,0.2,0.3333333333333333,3.0,0.6,3.0,3.0,0.6,1.0,3.0,0.0,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,1.0,-0.16666666666666666,1.0,-0.19999999999999996,0.0,1.0,0.05263157894736842,-0.005089165964740586,0.022727272727272728,0.06291757350561653,0.0,1.0,-0.033333333333333354,-0.033333333333333354,-0.16666666666666666,1.0,-0.19999999999999996,1.0,3.0,-0.6,-0.33333333333333337,2.0,1.0,0.0,1.0,-1.0,0.0,0.06291757350561653
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_11.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,11,15,11-15,13,INUSA,1,1,8.0,0.125,8,0.0,0.09090909090909091,5,0.2,0,1,1,10.0,0.1,0.07692307692307693,5,0.2,5,0,comparison_ready_evidence;durability_protection;material_shell;sustainability,4,0.21052631578947367,0.013224337420755865,0.04878048780487805,0.16040053714611097,0.0,1,1,300,Monos > Monos > Travelpro > Travelpro > Delsey > Delsey > BEIS > INUSA > Monos > Travelpro > Delsey,"[INUSA]
For a shopper who wants both sustainability and durability, Monos is the best-supported choice, Travelpro is a solid second for recycled lining plus durability details, and Delsey is worth considering only after double-checking what recycled materials are actually used.","INUSA provides durability information, including PC/ABS-engineered material, impact-resistant design, and water- and scratch-resistance claims, but the provided text does not give concrete sustainability or responsible-materials information.",1.0,1.0,0.14285714285714285,5.0,0.2,0.0,0.0,0.0,0.029946464500998745,0.0,0.11789405480496165,1.0,1.0,0.16666666666666666,0.14285714285714285,0.16666666666666666,5.0,0.2,5.0,7.0,0.0,0.3333333333333333,2.0,1.0,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,0.0,-0.01785714285714285,0.0,0.0,0.0,4.0,0.21052631578947367,-0.016722127080242878,0.04878048780487805,0.042506482341149315,0.0,0.0,-0.08974358974358973,-0.05194805194805194,-0.06666666666666665,0.0,0.0,0.0,1.0,0.0,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.042506482341149315
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_11.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,11,15,11-15,14,INUSA,1,1,5.0,0.2,5,0.2,0.14285714285714285,5,0.2,0,1,1,5.0,0.2,0.14285714285714285,5,0.2,5,0,,0,0.0,0.018186873430786354,0.0,0.12697070801949062,1.0,1,0,257,Travelpro > BEIS > Delsey > Monos > INUSA > Travelpro > BEIS,"[INUSA]
If the priority is the broadest set of travel-day extras, choose Travelpro; if avoiding overweight checked-bag fees and carrying a personal item on top are bigger priorities, BEIS may be more convenient.","INUSA includes solid basic travel-day features such as four silent 360-degree spinner wheels, a TSA-approved combination lock, tie-down organization, top and side ergonomic GEL handles, side studs, and self-repairable oversized zippers.",1.0,1.0,0.2,5.0,0.2,0.0,0.0,0.0,0.029946464500998745,0.0,0.12932262623353308,1.0,1.0,0.16666666666666666,0.2,0.16666666666666666,5.0,0.2,5.0,5.0,0.2,0.0,1.0,1.0,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011759591070212391,0.0,-0.002351918214042459,0.0,0.0,-0.023809523809523808,-0.05714285714285716,0.033333333333333354,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.002351918214042459
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_11.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,11,15,11-15,15,INUSA,1,3,7.0,0.14285714285714285,7,0.0,0.23076923076923078,5,0.2,0,1,2,7.0,0.14285714285714285,0.25,5,0.2,5,0,capacity_volume;cleaning_care;dimensions;electronics_convenience;overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return;wheels_mobility,8,0.42105263157894735,0.056648142964996574,0.023529411764705882,0.3776409952449232,0.23076923076923078,8,5,330,Monos > Travelpro > BEIS > BEIS > Delsey > Delsey > INUSA > INUSA > Monos > Travelpro > BEIS > Delsey > INUSA,"[INUSA]
INUSA leaves important questions unanswered because the provided text says the dimensions do not include wheels and requires adding 2"" to height, but it does not give capacity, warranty or return terms, specific airline-fit testing, or detailed cleaning instructions. [INUSA]
Before purchase, shoppers should double-check exact airline size limits for their routes, whether expanded dimensions still qualify as carry-on, power-bank requirements for USB models, warranty registration or coverage terms, and total exterior dimensions including wheels and handles. [Monos] [Travelpro] [BEIS] [Delsey] [INUSA]","INUSA gives useful basics such as material, wheel type, TSA lock, handles, zipper claims, airline-suitability language, weight, and dimensions. INUSA leaves important questions unanswered because the provided text says the dimensions do not include wheels and requires adding 2"" to height, but it does not give capacity, warranty or return terms, specific airline-fit testing, or detailed cleaning instructions.",1.0,2.0,0.14285714285714285,4.0,0.4,0.0,8.0,0.42105263157894735,0.04895149930750697,0.037037037037037035,0.29479447697094163,1.0,1.0,0.2,0.2,0.25,4.0,0.4,4.0,7.0,0.0,0.5,6.0,2.0,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,1.0,0.0,1.0,-0.2,0.0,0.0,0.0,0.0076966436574896074,-0.013507625272331153,0.0828465182739816,0.0,1.0,0.04999999999999999,0.03076923076923077,-0.10714285714285715,1.0,-0.2,1.0,0.0,0.0,-0.2692307692307692,2.0,3.0,0.0,1.0,-1.0,0.0,0.0828465182739816
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_16.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,16,20,16-20,16,INUSA,1,2,5.0,0.2,5,0.2,0.2222222222222222,5,0.2,0,1,2,10.0,0.1,0.14285714285714285,5,0.2,5,0,dimensions;expansion;overhead_bin_or_airline_fit;tradeoff_or_limitation;wheels_mobility,5,0.2631578947368421,0.09188698391390981,0.17647058823529413,0.30414623063211116,-0.5,2,6,362,Monos > Travelpro > BEIS > Delsey > INUSA > INUSA > Travelpro > BEIS > Delsey,"[INUSA] Strict airline-sizer shoppers should also be cautious with INUSA because its listed luggage dimensions do not include the wheels, and the page says to add 2 inches to the height to determine the overall height. [INUSA] Travelpro is otherwise a strong checklist match, but shoppers who plan to use the expansion should note the page’s caveat that the fully expanded carry-on may not meet airline restrictions.","The product to be most cautious about for this checklist is INUSA, because it is clearly marketed as a hardside carry-on spinner with four 360° spinner wheels, a built-in TSA-approved combination lock, a Travel Sentry-approved lock, and a 5.9 lb weight, but the product-page text does not list capacity, so it does not clearly verify the “at least about 37 L” requirement. Strict airline-sizer shoppers should also be cautious with INUSA because its listed luggage dimensions do not include the wheels, and the page says to add 2 inches to the height to determine the overall height.",1.0,2.0,0.125,5.0,0.2,0.0,5.0,0.2631578947368421,0.07459286973385029,0.125,0.2779668195608051,1.0,2.0,0.3333333333333333,0.2222222222222222,0.2,5.0,0.2,5.0,8.0,0.0,0.0,3.0,3.0,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,0.0,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.017294114180059522,0.05147058823529413,0.026179411071306058,0.0,0.0,-0.19047619047619047,0.0,-0.1,0.0,0.0,0.0,-3.0,0.2,-0.5,-1.0,3.0,0.0,0.0,0.0,0.0,0.026179411071306058
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_16.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,16,20,16-20,17,INUSA,1,1,7.0,0.14285714285714285,7,0.0,0.14285714285714285,5,0.2,0,1,1,9.0,0.1111111111111111,0.1111111111111111,5,0.2,5,0,,0,0.0,0.05359295159064163,0.0,0.12262335222289023,0.3333333333333333,2,1,253,BEIS > BEIS > BEIS > Delsey > Monos > Travelpro > INUSA,[INUSA],INUSA cannot be fairly ranked for capacity-to-weight from the page text because the page gives weight but does not provide capacity.,1.0,2.0,0.25,2.0,0.8,0.0,6.0,0.3157894736842105,0.02593800139381286,0.0,0.28501216168227134,1.0,3.0,0.3333333333333333,0.2222222222222222,0.5,2.0,0.8,2.0,4.0,0.4,0.4,7.0,3.0,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,-1.0,-0.10714285714285715,3.0,-0.6000000000000001,0.0,-6.0,-0.3157894736842105,0.027654950196828773,0.0,-0.1623888094593811,0.0,-2.0,-0.2222222222222222,-0.07936507936507936,-0.3888888888888889,3.0,-0.6000000000000001,3.0,3.0,-0.4,-0.06666666666666671,-5.0,-2.0,0.0,-1.0,-3.0,0.0,-0.1623888094593811
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_16.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,16,20,16-20,18,INUSA,1,2,6.0,0.16666666666666666,6,0.0,0.2222222222222222,5,0.2,0,1,2,5.0,0.2,0.25,5,0.2,5,0,capacity_volume;comparison_ready_evidence;dimensions;durability_protection;lock_security;price_value;tradeoff_or_limitation;wheels_mobility,8,0.42105263157894735,0.03090448217204491,0.03389830508474576,0.2954761685129103,-0.2,4,6,390,Monos > Monos > BEIS > Delsey > Travelpro > INUSA > INUSA > Delsey > BEIS,"[INUSA] The caution for budget shoppers is that INUSA does not list capacity, so it is less complete for shoppers trying to compare liters of packing space. [INUSA] Style-focused travelers should consider Delsey first because the page emphasizes elegance, blush-pink styling, soft-touch handles, dual-density wheels, a peach-skin-touch interior, corner protection, and SECURITECH zip protection.","Budget shoppers should look at INUSA because its page shows a sale price of $119.99, an additional 40% off code, and free shipping while still listing hardside construction, spinner wheels, a TSA-approved combination lock, and a Travel Sentry-approved lock. The caution for budget shoppers is that INUSA does not list capacity, so it is less complete for shoppers trying to compare liters of packing space.",1.0,1.0,0.16666666666666666,5.0,0.2,0.0,0.0,0.0,0.029946464500998745,0.0,0.12265595956686642,1.0,1.0,0.2,0.16666666666666666,0.2,5.0,0.2,5.0,6.0,0.0,1.0,3.0,0.0,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.42105263157894735,0.0009580176710461651,0.03389830508474576,0.17282020894604389,0.0,1.0,0.04999999999999999,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,-1.2,1.0,6.0,0.0,1.0,0.0,0.0,0.17282020894604389
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_16.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,16,20,16-20,19,INUSA,1,2,15.0,0.06666666666666667,15,0.0,0.125,5,0.2,0,1,1,12.0,0.08333333333333333,0.08333333333333333,5,0.2,5,0,comparison_ready_evidence;dimensions;overhead_bin_or_airline_fit;wheels_mobility,4,0.21052631578947367,0.07306644164315883,0.24242424242424243,0.27308218785016286,0.0,3,3,346,Monos > BEIS > Travelpro > Delsey > Monos > BEIS > BEIS > Travelpro > Travelpro > Delsey > Travelpro > Delsey > Monos > Travelpro > INUSA > INUSA,[INUSA] It may also be less reassuring for strict airline-fit comparison because its dimensions exclude wheels and the page says to add 2 inches to the height to determine the overall height. [INUSA],"INUSA may be a weaker choice for data-driven shoppers with a strict capacity requirement, because the page does not provide a capacity figure.",1.0,1.0,0.125,5.0,0.2,0.0,0.0,0.0,0.029946464500998745,0.0,0.11432262623353309,1.0,1.0,0.125,0.125,0.125,5.0,0.2,5.0,8.0,0.0,0.6666666666666666,5.0,1.0,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,1.0,-0.058333333333333334,0.0,0.0,0.0,4.0,0.21052631578947367,0.04311997714216008,0.24242424242424243,0.15875956161662977,0.0,0.0,-0.04166666666666667,0.0,-0.04166666666666667,0.0,0.0,0.0,7.0,0.0,-0.6666666666666666,-2.0,2.0,0.0,1.0,0.0,0.0,0.15875956161662977
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/inusa_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\inusa_16.txt,one_product_geo_rewrite_against_current,INUSA,geo_rewrite_2023_2024,16,20,16-20,20,INUSA,1,2,9.0,0.1111111111111111,9,0.0,0.2,5,0.2,0,1,2,12.0,0.08333333333333333,0.15384615384615385,5,0.2,5,0,dimensions;wheels_mobility,2,0.10526315789473684,0.08122532748112898,0.1935483870967742,0.2552188440285782,-0.2,2,3,417,Travelpro > Travelpro > Monos > Monos > BEIS > BEIS > Delsey > Delsey > INUSA > INUSA,[INUSA] INUSA does provide one important measurement caveat by saying the listed dimensions do not include wheels and that shoppers should add 2 inches to the height to determine overall height. [INUSA],"INUSA is the least complete page for comparison because it lists price, sale details, free shipping, weight, dimensions, hardside PC/ABS material, spinner wheels, TSA-approved and Travel Sentry-approved lock language, handles, zippers, and interior tie-down organization, but it does not list capacity, warranty, return policy, or full overall dimensions including wheels. INUSA does provide one important measurement caveat by saying the listed dimensions do not include wheels and that shoppers should add 2 inches to the height to determine overall height.",1.0,2.0,0.14285714285714285,5.0,0.2,0.0,3.0,0.15789473684210525,0.012010653783257916,0.0,0.22921917336316788,1.0,1.0,0.14285714285714285,0.2,0.2,5.0,0.2,5.0,7.0,0.0,0.42857142857142855,5.0,2.0,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,0.0,-0.031746031746031744,0.0,0.0,0.0,-1.0,-0.05263157894736842,0.06921467369787107,0.1935483870967742,0.025999670665410313,0.0,1.0,0.010989010989011005,0.0,-0.11666666666666668,0.0,0.0,0.0,2.0,0.0,-0.6285714285714286,-3.0,1.0,0.0,0.0,0.0,0.0,0.025999670665410313
